#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000183333 0 -11.0821 -11.0821 7.14143
0.000183333 20 -7.10355 -7.10355 1.73205
0.000183333 40 -2.875 -2.875 4.3589
0.000183333 60 -13.625 -13.625 2.23607
0.000183333 80 -0.0857864 -0.0857864 8.30662
0.000183333 100 -0.103553 -0.103553 2.23607
0.000183333 120 0.603553 0.603553 3.31662
0.000183333 140 -2.89645 -2.89645 3.60555
0.000183333 160 -7.26777 -7.26777 3
0.000183333 180 -11 -11 5.38516
0.000183333 200 -6.83211 -6.83211 4.12311
0.000183333 220 -11.7071 -11.7071 3.60555
0.000183333 240 -8.26777 -8.26777 1
0.000183333 260 -6.68198 -6.68198 3.31662
0.000183333 280 -3.72855 -3.72855 8.18535
0.000183333 300 -5.16421 -5.16421 3
0.000183333 320 -8.07843 -8.07843 4.58258
0.000183333 340 -4.72855 -4.72855 4.58258
0.000183333 360 -2.95711 -2.95711 3.31662
0.000183333 380 -9.77145 -9.77145 2.23607
0.000183333 400 -6.375 -6.375 3.60555
0.000183333 420 -1.85723 -1.85723 3.31662
0.000183333 440 -1.84987 -1.84987 3.31662
0.000183333 460 -2.5 -2.5 2.23607
0.000183333 480 -2.22855 -2.22855 4.12311
0.000183333 500 -8.26777 -8.26777 6.08276
0.000183333 520 -5.74632 -5.74632 1
0.000183333 540 -3.53921 -3.53921 2.23607
0.000183333 560 -10.4571 -10.4571 2.23607
0.000183333 580 -4.91421 -4.91421 5
0.000183333 600 -4.91421 -4.91421 5.91608
0.000183333 620 -6.93934 -6.93934 2.23607
0.000183333 640 -7.95711 -7.95711 2.23607
0.000183333 660 -5.26777 -5.26777 2.23607
0.000183333 680 -7.03921 -7.03921 3.60555
0.000183333 700 -11.6464 -11.6464 3
0.000183333 720 -4.85355 -4.85355 5.19615
0.000183333 740 -7.01777 -7.01777 6.55744
0.000183333 760 -7.09987 -7.09987 2.23607
0.000183333 780 -7.47487 -7.47487 1.73205
0.000183333 800 -9.43934 -9.43934 3.31662
0.000183333 820 -7.66053 -7.66053 3.60555
0.000183333 840 -7.51777 -7.51777 2.23607
0.000183333 860 -7.60723 -7.60723 3.31662
0.000183333 880 -5.93934 -5.93934 3.31662
0.000183333 900 -2.93566 -2.93566 5.38516
0.000183333 920 -4.74632 -4.74632 3
0.000183333 940 -7.33211 -7.33211 3
0.000183333 960 -3.85723 -3.85723 3
0.000183333 980 -8.06434 -8.06434 5.74456
0.000183333 1000 -9.31066 -9.31066 4.3589
0.000183333 1020 -7.22487 -7.22487 2.23607
0.000183333 1040 -3.72487 -3.72487 4.12311
0.000183333 1060 -5.97855 -5.97855 4.12311
0.000183333 1080 -8.93566 -8.93566 1.73205
0.000183333 1100 -6.14277 -6.14277 2.23607
0.000183333 1120 -3.02145 -3.02145 6.40312
0.000183333 1140 -4.33211 -4.33211 1
0.000183333 1160 -11.1857 -11.1857 4.12311
0.000183333 1180 -9.78921 -9.78921 3.60555
0.000183333 1200 -1.97855 -1.97855 6.7082
0.000183333 1220 -6.81066 -6.81066 3.60555
0.000183333 1240 -2.74264 -2.74264 1.73205
0.000183333 1260 -4.10723 -4.10723 4.12311
0.000183333 1280 -12.0037 -12.0037 2.23607
0.000183333 1300 -7.52145 -7.52145 2.23607
0.000183333 1320 -4.08579 -4.08579 3
0.000183333 1340 -5.22487 -5.22487 1
0.000183333 1360 -5.96079 -5.96079 5.38516
0.000183333 1380 -5.34987 -5.34987 4.58258
0.000183333 1400 -7.29289 -7.29289 3
0.000183333 1420 -11.5999 -11.5999 5.19615
0.000183333 1440 -7.45711 -7.45711 4.3589
0.000183333 1460 -6.72487 -6.72487 6.40312
0.000183333 1480 -1.56434 -1.56434 2.23607
0.000183333 1500 -6.47855 -6.47855 7.14143
0.000183333 1520 -9.51777 -9.51777 3.60555
0.000183333 1540 -4.84987 -4.84987 4.12311
0.000183333 1560 -2.84619 -2.84619 2.23607
0.000183333 1580 -3.10355 -3.10355 5.91608
0.000183333 1600 -4.10723 -4.10723 5.38516
0.000183333 1620 -5.875 -5.875 5.91608
0.000183333 1640 -7.28921 -7.28921 2.23607
0.000183333 1660 -6.53553 -6.53553 3.60555
0.000183333 1680 -0.81066 -0.81066 8.06226
0.000183333 1700 -4.70711 -4.70711 1
0.000183333 1720 -8.44302 -8.44302 5.38516
0.000183333 1740 -3.59987 -3.59987 3
0.000183333 1760 -13.057 -13.057 2.23607
0.000183333 1780 -4.24632 -4.24632 3
0.000183333 1800 -6.64645 -6.64645 2.23607
0.000183333 1820 -0.353553 -0.353553 2.23607
0.000183333 1840 -6.58211 -6.58211 2.23607
0.000183333 1860 -3.56066 -3.56066 4.3589
0.000183333 1880 -6.22855 -6.22855 5
0.000183333 1900 -3.10355 -3.10355 5.38516
0.000183333 1920 -11.1857 -11.1857 3
0.000183333 1940 -7.01777 -7.01777 6.08276
0.000183333 1960 -5.64645 -5.64645 2.23607
0.000183333 1980 -7.93934 -7.93934 2.23607
0.000183333 2000 -4.16421 -4.16421 5.19615
