#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.0002 0 -4.67157 -4.67157 4.58258
0.0002 20 1.10355 1.10355 6.40312
0.0002 40 -2.12132 -2.12132 4.12311
0.0002 60 -1.18198 -1.18198 7
0.0002 80 -3.08211 -3.08211 3
0.0002 100 -5.33211 -5.33211 2.23607
0.0002 120 -6.35355 -6.35355 4.58258
0.0002 140 -6.10355 -6.10355 2.23607
0.0002 160 0.18566 0.18566 6.40312
0.0002 180 -2.77145 -2.77145 4.58258
0.0002 200 -5.52145 -5.52145 5
0.0002 220 -6.5 -6.5 3
0.0002 240 -3.81434 -3.81434 5.74456
0.0002 260 -4.34987 -4.34987 1.73205
0.0002 280 -4 -4 5.38516
0.0002 300 -2.02145 -2.02145 4.12311
0.0002 320 0.710786 0.710786 4.58258
0.0002 340 -6.18566 -6.18566 4.58258
0.0002 360 -4.64277 -4.64277 4.58258
0.0002 380 -9.73591 -9.73591 2.23607
0.0002 400 -2.28921 -2.28921 3
0.0002 420 -0.664214 -0.664214 10.0499
0.0002 440 -9.22487 -9.22487 3.60555
0.0002 460 -8.93198 -8.93198 2.23607
0.0002 480 -5.28921 -5.28921 2.23607
0.0002 500 -5.77145 -5.77145 3.60555
0.0002 520 -7.45711 -7.45711 3.60555
0.0002 540 -5.25 -5.25 3.31662
0.0002 560 -6.54289 -6.54289 1.73205
0.0002 580 -8.59987 -8.59987 3.60555
0.0002 600 -7.43566 -7.43566 6.40312
0.0002 620 -4.00368 -4.00368 4.58258
0.0002 640 -7.16789 -7.16789 4.12311
0.0002 660 -5.89645 -5.89645 3.31662
0.0002 680 -3.85355 -3.85355 2.23607
0.0002 700 -4.85355 -4.85355 4.58258
0.0002 720 -8.72119 -8.72119 5.91608
0.0002 740 -8.60723 -8.60723 1
0.0002 760 -5.45711 -5.45711 4.3589
0.0002 780 -5.51777 -5.51777 5.74456
0.0002 800 -1.66789 -1.66789 4.3589
0.0002 820 -10.7286 -10.7286 2.23607
0.0002 840 6.51777 6.51777 7
0.0002 860 -5.28921 -5.28921 1
0.0002 880 -3.87132 -3.87132 3
0.0002 900 -6.16421 -6.16421 6.08276
0.0002 920 -7.83211 -7.83211 5.38516
0.0002 940 1.22855 1.22855 6.7082
0.0002 960 -7.58211 -7.58211 1
0.0002 980 -5.33211 -5.33211 1.73205
0.0002 1000 0.917893 0.917893 3.60555
0.0002 1020 -1.81066 -1.81066 4.3589
0.0002 1040 -7.27513 -7.27513 3.60555
0.0002 1060 -5.39645 -5.39645 6.55744
0.0002 1080 -8.5 -8.5 4.58258
0.0002 1100 -6.70711 -6.70711 4.12311
0.0002 1120 -7.37132 -7.37132 2.23607
0.0002 1140 -3.60355 -3.60355 3
0.0002 1160 -1.875 -1.875 2.23607
0.0002 1180 -3.53921 -3.53921 3.31662
0.0002 1200 -4.60723 -4.60723 4.12311
0.0002 1220 -7.68566 -7.68566 6.40312
0.0002 1240 -3.81066 -3.81066 6.40312
0.0002 1260 -5.83579 -5.83579 4.58258
0.0002 1280 -1.85355 -1.85355 4.12311
0.0002 1300 -3.10355 -3.10355 7
0.0002 1320 -4.20711 -4.20711 5.38516
0.0002 1340 -7.06434 -7.06434 3.31662
0.0002 1360 -5.90013 -5.90013 2.23607
0.0002 1380 -5.9283 -5.9283 2.23607
0.0002 1400 -1.89645 -1.89645 6.40312
0.0002 1420 -0.62868 -0.62868 5
0.0002 1440 -5.18566 -5.18566 2.23607
0.0002 1460 -7.06066 -7.06066 4.58258
0.0002 1480 -8.125 -8.125 2.23607
0.0002 1500 -5.78921 -5.78921 4.58258
0.0002 1520 -1.50368 -1.50368 4.58258
0.0002 1540 -5.14277 -5.14277 7
0.0002 1560 -4.64277 -4.64277 1
0.0002 1580 -5.91789 -5.91789 3.60555
0.0002 1600 -6.18566 -6.18566 5.38516
0.0002 1620 -8.77145 -8.77145 3
0.0002 1640 -6.66789 -6.66789 3
0.0002 1660 -4.66421 -4.66421 5.91608
0.0002 1680 -5.24632 -5.24632 2.23607
0.0002 1700 -5.31066 -5.31066 3.60555
0.0002 1720 -6.62132 -6.62132 2.23607
0.0002 1740 -7.22487 -7.22487 1
0.0002 1760 -5.25368 -5.25368 5.91608
0.0002 1780 -0.832107 -0.832107 2.23607
0.0002 1800 -2.52145 -2.52145 4.58258
0.0002 1820 -2.10355 -2.10355 4.12311
0.0002 1840 -2.14645 -2.14645 3
0.0002 1860 -11.7714 -11.7714 4.12311
0.0002 1880 -6.28921 -6.28921 3.60555
0.0002 1900 -4.70711 -4.70711 5.38516
0.0002 1920 -5.01777 -5.01777 4.3589
0.0002 1940 -5.98223 -5.98223 1
0.0002 1960 -0.171573 -0.171573 4.58258
0.0002 1980 -6.33211 -6.33211 2.23607
0.0002 2000 -3.43934 -3.43934 5
