#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000266667 0 -3.10355 -3.10355 7.81025
0.000266667 20 -3.74632 -3.74632 3.60555
0.000266667 40 -15.1893 -15.1893 5.19615
0.000266667 60 -5.81066 -5.81066 7
0.000266667 80 -3.32843 -3.32843 1.73205
0.000266667 100 -3.13909 -3.13909 2.23607
0.000266667 120 4.97487 4.97487 5
0.000266667 140 -3.28921 -3.28921 1.73205
0.000266667 160 -1.25 -1.25 6.7082
0.000266667 180 0.875 0.875 2.23607
0.000266667 200 -7.96079 -7.96079 3
0.000266667 220 -3.21079 -3.21079 1
0.000266667 240 1.60355 1.60355 4.58258
0.000266667 260 -6.45711 -6.45711 5.38516
0.000266667 280 -0.478553 -0.478553 4.12311
0.000266667 300 2.22045e-16 -1.76525e-14 7
0.000266667 320 -5.56066 -5.56066 5.19615
0.000266667 340 -2.74632 -2.74632 3.31662
0.000266667 360 -5.47855 -5.47855 2.23607
0.000266667 380 -1.77145 -1.77145 3.60555
0.000266667 400 -11.1857 -11.1857 1
0.000266667 420 0.457107 0.457107 4.58258
0.000266667 440 -8.08211 -8.08211 3
0.000266667 460 -3.28921 -3.28921 5.38516
0.000266667 480 -4.16789 -4.16789 3
0.000266667 500 -2.75 -2.75 1.73205
0.000266667 520 -0.43566 -0.43566 6.40312
0.000266667 540 -4.41053 -4.41053 4.58258
0.000266667 560 -5.56066 -5.56066 4.3589
0.000266667 580 -6.375 -6.375 4.58258
0.000266667 600 -3.58579 -3.58579 5.38516
0.000266667 620 -7.41421 -7.41421 2.23607
0.000266667 640 -0.146447 -0.146447 7
0.000266667 660 -5.53921 -5.53921 7.14143
0.000266667 680 -1.02145 -1.02145 1.73205
0.000266667 700 -4.75 -4.75 4.58258
0.000266667 720 -6.21079 -6.21079 3
0.000266667 740 -2.68934 -2.68934 3.60555
0.000266667 760 -7.99632 -7.99632 3.31662
0.000266667 780 -13.9571 -13.9571 2.23607
0.000266667 800 -7.66421 -7.66421 1
0.000266667 820 -6.70711 -6.70711 4.58258
0.000266667 840 -10.5355 -10.5355 4.12311
0.000266667 860 -7.5 -7.5 1
0.000266667 880 -8.24264 -8.24264 3.31662
0.000266667 900 -6.03921 -6.03921 6.40312
0.000266667 920 -8.97855 -8.97855 6.7082
0.000266667 940 -9.73223 -9.73223 4.3589
0.000266667 960 1.35355 1.35355 3.31662
0.000266667 980 -0.0643398 -0.0643398 7.14143
0.000266667 1000 -8.62868 -8.62868 1.73205
0.000266667 1020 -0.103553 -0.103553 1
0.000266667 1040 -3.91789 -3.91789 5.74456
0.000266667 1060 -2.14645 -2.14645 5.38516
0.000266667 1080 -3.01777 -3.01777 2.23607
0.000266667 1100 -6.60355 -6.60355 5.38516
0.000266667 1120 -2.125 -2.125 3.31662
0.000266667 1140 -12.1893 -12.1893 3.31662
0.000266667 1160 -1.85723 -1.85723 3.31662
0.000266667 1180 -4.76777 -4.76777 2.23607
0.000266667 1200 -7.81066 -7.81066 3.60555
0.000266667 1220 -4.85355 -4.85355 4.12311
0.000266667 1240 -9.60355 -9.60355 2.23607
0.000266667 1260 -9.10355 -9.10355 3
0.000266667 1280 -1.10723 -1.10723 4.12311
0.000266667 1300 -5.28921 -5.28921 1
0.000266667 1320 -4.66789 -4.66789 3
0.000266667 1340 -3.47487 -3.47487 2.23607
0.000266667 1360 -1.81066 -1.81066 3.31662
0.000266667 1380 -4.46079 -4.46079 4.12311
0.000266667 1400 -11.8321 -11.8321 2.23607
0.000266667 1420 -5.64277 -5.64277 4.12311
0.000266667 1440 -0.207107 -0.207107 2.23607
0.000266667 1460 -5.43934 -5.43934 6.55744
0.000266667 1480 -5.79657 -5.79657 4.3589
0.000266667 1500 -0.18566 -0.18566 8.66025
0.000266667 1520 2.07843 2.07843 4.58258
0.000266667 1540 -2.41789 -2.41789 4.58258
0.000266667 1560 -0.585786 -0.585786 4.12311
0.000266667 1580 -6.125 -6.125 4.3589
0.000266667 1600 -0.396447 -0.396447 1
0.000266667 1620 -5.06066 -5.06066 5.38516
0.000266667 1640 -0.542893 -0.542893 1.73205
0.000266667 1660 -3.56434 -3.56434 1
0.000266667 1680 -3.01777 -3.01777 3.60555
0.000266667 1700 -5.41421 -5.41421 5.38516
0.000266667 1720 -1.33211 -1.33211 7
0.000266667 1740 -1.72855 -1.72855 5.38516
0.000266667 1760 -5.08579 -5.08579 2.23607
0.000266667 1780 -6.18566 -6.18566 6.40312
0.000266667 1800 -5.18566 -5.18566 1.73205
0.000266667 1820 -9.30698 -9.30698 1.73205
0.000266667 1840 -4.25 -4.25 1.73205
0.000266667 1860 -8.90013 -8.90013 5.91608
0.000266667 1880 4.41421 4.41421 6.08276
0.000266667 1900 -2.375 -2.375 4.3589
0.000266667 1920 -3.33211 -3.33211 5.19615
0.000266667 1940 -2.62132 -2.62132 3.31662
0.000266667 1960 -5.06434 -5.06434 1
0.000266667 1980 -11.4179 -11.4179 3.60555
0.000266667 2000 -3.87132 -3.87132 2.23607
