#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000333333 0 -2.28921 -2.28921 3
0.000333333 20 -3.81434 -3.81434 4.3589
0.000333333 40 -0.75 -0.75 2.23607
0.000333333 60 -7.20711 -7.20711 3.60555
0.000333333 80 -6.47487 -6.47487 2.23607
0.000333333 100 -5.97855 -5.97855 1
0.000333333 120 -2.54289 -2.54289 4.3589
0.000333333 140 -0.478553 -0.478553 1.73205
0.000333333 160 -3.16421 -3.16421 4.58258
0.000333333 180 -1.66421 -1.66421 5.38516
0.000333333 200 -7.08211 -7.08211 5.38516
0.000333333 220 -5.60355 -5.60355 2.23607
0.000333333 240 -6.94975 -6.94975 2.23607
0.000333333 260 -0.12868 -0.12868 7
0.000333333 280 -4.81066 -4.81066 3.31662
0.000333333 300 1.43566 1.43566 2.23607
0.000333333 320 -2.79289 -2.79289 2.23607
0.000333333 340 2.83211 2.83211 1.73205
0.000333333 360 -3.85355 -3.85355 4.58258
0.000333333 380 -3.91421 -3.91421 3
0.000333333 400 -5.14645 -5.14645 1.73205
0.000333333 420 0.5 0.5 2.23607
0.000333333 440 -2.93566 -2.93566 6.40312
0.000333333 460 0.392767 0.392767 5
0.000333333 480 -2.25 -2.25 4.12311
0.000333333 500 -1.85355 -1.85355 5.19615
0.000333333 520 -5.99632 -5.99632 5.74456
0.000333333 540 -2.54289 -2.54289 5
0.000333333 560 -3.125 -3.125 4.12311
0.000333333 580 2.22855 2.22855 5.38516
0.000333333 600 -6.125 -6.125 4.3589
0.000333333 620 0.896447 0.896447 6.08276
0.000333333 640 -1.72487 -1.72487 5.19615
0.000333333 660 -1.81434 -1.81434 6.40312
0.000333333 680 -1.85723 -1.85723 2.23607
0.000333333 700 -1.35355 -1.35355 5
0.000333333 720 -6.91421 -6.91421 2.23607
0.000333333 740 -2.10723 -2.10723 3.31662
0.000333333 760 -1.77145 -1.77145 4.3589
0.000333333 780 -3.21079 -3.21079 3.31662
0.000333333 800 -5.20711 -5.20711 3.60555
0.000333333 820 -8.10355 -8.10355 5.74456
0.000333333 840 -4.43934 -4.43934 3
0.000333333 860 -2.47855 -2.47855 4.3589
0.000333333 880 -0.292893 -0.292893 8.66025
0.000333333 900 -0.642767 -0.642767 6.40312
0.000333333 920 -0.103553 -0.103553 4.12311
0.000333333 940 -2.81434 -2.81434 3.31662
0.000333333 960 -5.64277 -5.64277 1
0.000333333 980 -6.01777 -6.01777 2.23607
0.000333333 1000 -3.5 -3.5 3.31662
0.000333333 1020 -7.56066 -7.56066 3
0.000333333 1040 -0.914214 -0.914214 5.19615
0.000333333 1060 -0.93566 -0.93566 5.74456
0.000333333 1080 -5.66789 -5.66789 2.23607
0.000333333 1100 -0.857233 -0.857233 1.73205
0.000333333 1120 -3.56066 -3.56066 8.77496
0.000333333 1140 -0.646447 -0.646447 3.31662
0.000333333 1160 -4.49632 -4.49632 2.23607
0.000333333 1180 -3.22487 -3.22487 4.58258
0.000333333 1200 -4.53921 -4.53921 3.60555
0.000333333 1220 -4.84987 -4.84987 3.60555
0.000333333 1240 -2.20711 -2.20711 5.91608
0.000333333 1260 -1.64277 -1.64277 3
0.000333333 1280 -0.332107 -0.332107 4.58258
0.000333333 1300 -0.671573 -0.671573 3.60555
0.000333333 1320 -3.85723 -3.85723 6.40312
0.000333333 1340 -6.47855 -6.47855 2.23607
0.000333333 1360 -3.52145 -3.52145 3
0.000333333 1380 1.5 1.5 6.40312
0.000333333 1400 -10.25 -10.25 3
0.000333333 1420 -4.66789 -4.66789 4.12311
0.000333333 1440 1.55698 1.55698 5.91608
0.000333333 1460 -4.59987 -4.59987 3
0.000333333 1480 2.21079 2.21079 3
0.000333333 1500 -1.47855 -1.47855 3
0.000333333 1520 -10.057 -10.057 2.23607
0.000333333 1540 -5.62868 -5.62868 1.73205
0.000333333 1560 -12.6428 -12.6428 4.12311
0.000333333 1580 -3.08211 -3.08211 5.38516
0.000333333 1600 -0.103553 -0.103553 4.3589
0.000333333 1620 -4.33579 -4.33579 1.73205
0.000333333 1640 0.853553 0.853553 3.31662
0.000333333 1660 -4.5 -4.5 3.31662
0.000333333 1680 1.60355 1.60355 5.74456
0.000333333 1700 -5.70343 -5.70343 1
0.000333333 1720 -5.01777 -5.01777 5.74456
0.000333333 1740 -1.79657 -1.79657 2.23607
0.000333333 1760 -6.21079 -6.21079 4.58258
0.000333333 1780 -3.45711 -3.45711 2.23607
0.000333333 1800 -4.68566 -4.68566 3
0.000333333 1820 -1.41789 -1.41789 3.60555
0.000333333 1840 -7.49632 -7.49632 4.3589
0.000333333 1860 -1.97855 -1.97855 7
0.000333333 1880 -1.52513 -1.52513 4.58258
0.000333333 1900 -3.97855 -3.97855 4.12311
0.000333333 1920 1.41789 1.41789 6.40312
0.000333333 1940 -0.703427 -0.703427 5.74456
0.000333333 1960 -11.7286 -11.7286 3.31662
0.000333333 1980 -3.95711 -3.95711 6.40312
0.000333333 2000 -4.77145 -4.77145 3.60555
