#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.00015 0 -6.45711 -6.45711 4.58258
0.00015 20 -6.98223 -6.98223 3.60555
0.00015 40 -6.97855 -6.97855 4.58258
0.00015 60 -11.5 -11.5 5
0.00015 80 -11.2249 -11.2249 4.58258
0.00015 100 -4.57843 -4.57843 3
0.00015 120 -5.01777 -5.01777 4.3589
0.00015 140 -10.4786 -10.4786 2.23607
0.00015 160 -9.01777 -9.01777 1
0.00015 180 -4.43566 -4.43566 4.58258
0.00015 200 -7.74632 -7.74632 1
0.00015 220 -5.56066 -5.56066 2.23607
0.00015 240 -5.16789 -5.16789 1.73205
0.00015 260 -4.77145 -4.77145 3.60555
0.00015 280 -9.93934 -9.93934 3.31662
0.00015 300 -7.06434 -7.06434 3.31662
0.00015 320 -9.35723 -9.35723 3
0.00015 340 -1.41421 -1.41421 1.73205
0.00015 360 -8.57843 -8.57843 1.73205
0.00015 380 -2.10355 -2.10355 5.19615
0.00015 400 -11.9534 -11.9534 2.23607
0.00015 420 -7.45711 -7.45711 3.60555
0.00015 440 -9.68566 -9.68566 2.23607
0.00015 460 -8.93198 -8.93198 2.23607
0.00015 480 -8.16421 -8.16421 3
0.00015 500 -0.93566 -0.93566 3.31662
0.00015 520 -9.18566 -9.18566 4.58258
0.00015 540 -7.49632 -7.49632 4.12311
0.00015 560 -3.35355 -3.35355 6.40312
0.00015 580 -3.84987 -3.84987 2.23607
0.00015 600 -10.4786 -10.4786 1
0.00015 620 -10.1072 -10.1072 1.73205
0.00015 640 -6.97487 -6.97487 4.58258
0.00015 660 -9.16421 -9.16421 3.31662
0.00015 680 -6.88909 -6.88909 2.23607
0.00015 700 -9 -9 2.23607
0.00015 720 -9.375 -9.375 5.74456
0.00015 740 -7.47855 -7.47855 1
0.00015 760 -7.70711 -7.70711 3
0.00015 780 -3.02145 -3.02145 3.31662
0.00015 800 -7.79289 -7.79289 6.08276
0.00015 820 -5.66421 -5.66421 4.12311
0.00015 840 -9.93198 -9.93198 2.23607
0.00015 860 -2.66421 -2.66421 3
0.00015 880 -7.78921 -7.78921 3
0.00015 900 -7.91421 -7.91421 4.12311
0.00015 920 -3.39645 -3.39645 7.28011
0.00015 940 -8.39645 -8.39645 1
0.00015 960 -8.82843 -8.82843 2.23607
0.00015 980 -1.39277 -1.39277 8.06226
0.00015 1000 -6.68934 -6.68934 1
0.00015 1020 -5.39645 -5.39645 6.40312
0.00015 1040 -1.56066 -1.56066 3
0.00015 1060 -2.10355 -2.10355 5.19615
0.00015 1080 -9.20711 -9.20711 3
0.00015 1100 -4.91421 -4.91421 3.31662
0.00015 1120 -8.39277 -8.39277 3.31662
0.00015 1140 -7.25 -7.25 2.23607
0.00015 1160 -1.99264 -1.99264 2.23607
0.00015 1180 -11.8107 -11.8107 4.12311
0.00015 1200 -8.43566 -8.43566 1
0.00015 1220 -9.18934 -9.18934 4.3589
0.00015 1240 -14.0999 -14.0999 3
0.00015 1260 -6.18566 -6.18566 4.58258
0.00015 1280 -6.14645 -6.14645 3.31662
0.00015 1300 -6.16789 -6.16789 4.12311
0.00015 1320 -6.07843 -6.07843 5
0.00015 1340 -7.45343 -7.45343 5.19615
0.00015 1360 -7.64645 -7.64645 5.38516
0.00015 1380 -11.9571 -11.9571 3
0.00015 1400 -4.03921 -4.03921 5.38516
0.00015 1420 -2.20711 -2.20711 4.3589
0.00015 1440 -1 -1 5.38516
0.00015 1460 -4.375 -4.375 3.60555
0.00015 1480 -8.74632 -8.74632 3
0.00015 1500 -9.16789 -9.16789 3.31662
0.00015 1520 -11.7463 -11.7463 2.23607
0.00015 1540 -4.84619 -4.84619 3
0.00015 1560 -10.8499 -10.8499 3
0.00015 1580 -8.95711 -8.95711 3.60555
0.00015 1600 -7.06066 -7.06066 2.23607
0.00015 1620 -5.79289 -5.79289 4.12311
0.00015 1640 -5.18566 -5.18566 1
0.00015 1660 -7.47855 -7.47855 2.23607
0.00015 1680 -6.66789 -6.66789 3
0.00015 1700 -1.16421 -1.16421 5.74456
0.00015 1720 -10.0607 -10.0607 2.23607
0.00015 1740 -9.16421 -9.16421 4.12311
0.00015 1760 -6.87132 -6.87132 1
0.00015 1780 -5.66421 -5.66421 3
0.00015 1800 -10.8891 -10.8891 4.58258
0.00015 1820 -5.68566 -5.68566 2.23607
0.00015 1840 -9.34987 -9.34987 3.31662
0.00015 1860 -3.54289 -3.54289 5.38516
0.00015 1880 -6.31066 -6.31066 5.19615
0.00015 1900 -4.55698 -4.55698 3.60555
0.00015 1920 -9.48223 -9.48223 1.73205
0.00015 1940 -8.28921 -8.28921 1.73205
0.00015 1960 -8.43566 -8.43566 1.73205
0.00015 1980 -11.0214 -11.0214 4.12311
0.00015 2000 0.167893 0.167893 4.12311
