#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.00025 0 -3.83579 -3.83579 1
0.00025 20 -1.90013 -1.90013 5.74456
0.00025 40 -7.16789 -7.16789 2.23607
0.00025 60 -3.375 -3.375 2.23607
0.00025 80 -0.853553 -0.853553 5
0.00025 100 -4.51777 -4.51777 4.3589
0.00025 120 -2.93566 -2.93566 3.31662
0.00025 140 -7.05698 -7.05698 6.08276
0.00025 160 -1.27145 -1.27145 7
0.00025 180 -5.80698 -5.80698 3
0.00025 200 -6.95343 -6.95343 3.60555
0.00025 220 4.125 4.125 3
0.00025 240 -6.72855 -6.72855 7.28011
0.00025 260 -3.125 -3.125 7
0.00025 280 2.41421 2.41421 3.60555
0.00025 300 -4.43566 -4.43566 3.60555
0.00025 320 -4.26777 -4.26777 4.12311
0.00025 340 -6.66421 -6.66421 5.38516
0.00025 360 -5.99632 -5.99632 7.68115
0.00025 380 -7.84987 -7.84987 5.38516
0.00025 400 -1.18934 -1.18934 6.40312
0.00025 420 -2.27145 -2.27145 3.31662
0.00025 440 -5.35723 -5.35723 5.74456
0.00025 460 -3.25 -3.25 7.14143
0.00025 480 -6.81066 -6.81066 1.73205
0.00025 500 0.181981 0.181981 7.28011
0.00025 520 -6.12132 -6.12132 5
0.00025 540 -4.60723 -4.60723 7
0.00025 560 -8.08211 -8.08211 3.31662
0.00025 580 -8.68566 -8.68566 3.60555
0.00025 600 -2.66421 -2.66421 5.38516
0.00025 620 -3.91421 -3.91421 3.31662
0.00025 640 -4.41421 -4.41421 2.23607
0.00025 660 -0.521447 -0.521447 6.7082
0.00025 680 -7.35355 -7.35355 3
0.00025 700 -2.72855 -2.72855 6.40312
0.00025 720 -6.125 -6.125 1
0.00025 740 -4.83211 -4.83211 4.58258
0.00025 760 -11.375 -11.375 1
0.00025 780 -3.58211 -3.58211 7.54983
0.00025 800 -0.414214 -0.414214 3.60555
0.00025 820 -2.43566 -2.43566 3.31662
0.00025 840 -7.76777 -7.76777 5.91608
0.00025 860 -6.14645 -6.14645 1.73205
0.00025 880 -4.12868 -4.12868 2.23607
0.00025 900 -0.5 -0.5 1.73205
0.00025 920 -8.66421 -8.66421 4.58258
0.00025 940 -2.14645 -2.14645 6.7082
0.00025 960 1.53921 1.53921 5.38516
0.00025 980 -5.58211 -5.58211 5.38516
0.00025 1000 -3 -3 4.58258
0.00025 1020 -4.125 -4.125 1.73205
0.00025 1040 -4.60355 -4.60355 3
0.00025 1060 -4.45711 -4.45711 4.58258
0.00025 1080 -2.70711 -2.70711 5.74456
0.00025 1100 -1.39645 -1.39645 3
0.00025 1120 0.142767 0.142767 1.73205
0.00025 1140 -4.375 -4.375 6.55744
0.00025 1160 -4.54289 -4.54289 2.23607
0.00025 1180 -6.00368 -6.00368 3
0.00025 1200 0.146447 0.146447 5.38516
0.00025 1220 1.04289 1.04289 3
0.00025 1240 -1.79289 -1.79289 1
0.00025 1260 -9.32843 -9.32843 4.58258
0.00025 1280 -3.25 -3.25 6.40312
0.00025 1300 -5.54289 -5.54289 3
0.00025 1320 -1.5 -1.5 5.19615
0.00025 1340 -2.35355 -2.35355 4.12311
0.00025 1360 -2.10355 -2.10355 2.23607
0.00025 1380 -11.3321 -11.3321 2.23607
0.00025 1400 -6.47487 -6.47487 3.31662
0.00025 1420 -5.56066 -5.56066 4.58258
0.00025 1440 -7.68566 -7.68566 5.91608
0.00025 1460 -0.414214 -0.414214 1.73205
0.00025 1480 -5.16789 -5.16789 1.73205
0.00025 1500 -5.16421 -5.16421 1
0.00025 1520 -5.99632 -5.99632 6.08276
0.00025 1540 0.142767 0.142767 4.3589
0.00025 1560 -4.86764 -4.86764 4.58258
0.00025 1580 -4.45711 -4.45711 3.31662
0.00025 1600 -3.83211 -3.83211 1
0.00025 1620 -9.51777 -9.51777 3
0.00025 1640 -11.0355 -11.0355 1
0.00025 1660 -3.875 -3.875 3.60555
0.00025 1680 -4.56434 -4.56434 4.58258
0.00025 1700 -2.95711 -2.95711 1
0.00025 1720 -9.83211 -9.83211 4.12311
0.00025 1740 -6.97855 -6.97855 2.23607
0.00025 1760 -1.12132 -1.12132 5.91608
0.00025 1780 4.29289 4.29289 7.68115
0.00025 1800 -7.76777 -7.76777 4.12311
0.00025 1820 -1.66789 -1.66789 4.12311
0.00025 1840 -8.37132 -8.37132 4.58258
0.00025 1860 0.603553 0.603553 3.60555
0.00025 1880 -3.81066 -3.81066 5.91608
0.00025 1900 -7.51777 -7.51777 2.23607
0.00025 1920 -1.64645 -1.64645 4.3589
0.00025 1940 -0.392767 -0.392767 5.38516
0.00025 1960 2.16789 2.16789 6.7082
0.00025 1980 -1.20711 -1.20711 3
0.00025 2000 -7.84987 -7.84987 2.23607
