#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000133333 0 -9.57475 -9.57475 3.31662
0.000133333 20 -4.09987 -4.09987 5.19615
0.000133333 40 -9.01777 -9.01777 3
0.000133333 60 -10.0999 -10.0999 4.58258
0.000133333 80 -4.70711 -4.70711 2.23607
0.000133333 100 -6.22855 -6.22855 1
0.000133333 120 -9.56066 -9.56066 3
0.000133333 140 -6.82843 -6.82843 3
0.000133333 160 -7.51777 -7.51777 2.23607
0.000133333 180 -7.05698 -7.05698 2.23607
0.000133333 200 -3.31434 -3.31434 5.19615
0.000133333 220 -12.3928 -12.3928 3.31662
0.000133333 240 -7.02145 -7.02145 3.60555
0.000133333 260 -8.81434 -8.81434 2.23607
0.000133333 280 -10.0141 -10.0141 3
0.000133333 300 -4.64645 -4.64645 7.28011
0.000133333 320 -1.85355 -1.85355 4.12311
0.000133333 340 -9.47855 -9.47855 4.12311
0.000133333 360 -6.22855 -6.22855 4.58258
0.000133333 380 -9.05698 -9.05698 3
0.000133333 400 -7.64277 -7.64277 3
0.000133333 420 -5.91789 -5.91789 3.31662
0.000133333 440 -7.81066 -7.81066 1.73205
0.000133333 460 -9.72855 -9.72855 2.23607
0.000133333 480 -2.35355 -2.35355 4.12311
0.000133333 500 -8.14277 -8.14277 6.08276
0.000133333 520 -6.64277 -6.64277 3
0.000133333 540 -8.18566 -8.18566 4.3589
0.000133333 560 -9.93566 -9.93566 4.12311
0.000133333 580 -8.85355 -8.85355 1
0.000133333 600 -4.18198 -4.18198 4.12311
0.000133333 620 -8.66789 -8.66789 4.3589
0.000133333 640 -3.97855 -3.97855 3.31662
0.000133333 660 -5.05698 -5.05698 4.3589
0.000133333 680 -3 -3 6.40312
0.000133333 700 -9.26777 -9.26777 4.12311
0.000133333 720 -11.5 -11.5 4.3589
0.000133333 740 -11.125 -11.125 5.91608
0.000133333 760 -5.35355 -5.35355 4.3589
0.000133333 780 -6.98223 -6.98223 8.18535
0.000133333 800 -10.8499 -10.8499 1.73205
0.000133333 820 -8.35355 -8.35355 2.23607
0.000133333 840 -5.28921 -5.28921 4.3589
0.000133333 860 -8.22855 -8.22855 3
0.000133333 880 -11.8358 -11.8358 4.12311
0.000133333 900 -7.70711 -7.70711 3
0.000133333 920 -12.7286 -12.7286 3.31662
0.000133333 940 -10.9822 -10.9822 3
0.000133333 960 -8.70711 -8.70711 4.3589
0.000133333 980 -2.03921 -2.03921 5
0.000133333 1000 -10.5607 -10.5607 3
0.000133333 1020 -6.56066 -6.56066 2.23607
0.000133333 1040 -2.56066 -2.56066 5.91608
0.000133333 1060 -2.22855 -2.22855 3.60555
0.000133333 1080 -6.68934 -6.68934 5.38516
0.000133333 1100 -5.22855 -5.22855 5.91608
0.000133333 1120 -8.64645 -8.64645 4.12311
0.000133333 1140 -1.64645 -1.64645 2.23607
0.000133333 1160 -6.34987 -6.34987 5
0.000133333 1180 -7.81434 -7.81434 5
0.000133333 1200 -5.27145 -5.27145 1
0.000133333 1220 -8.16789 -8.16789 4.12311
0.000133333 1240 -6.83211 -6.83211 1
0.000133333 1260 -4.10355 -4.10355 2.23607
0.000133333 1280 -7.44302 -7.44302 5.38516
0.000133333 1300 -6.57843 -6.57843 2.23607
0.000133333 1320 -5.33211 -5.33211 3
0.000133333 1340 -6.87132 -6.87132 4.3589
0.000133333 1360 -7.04657 -7.04657 5
0.000133333 1380 -7.68566 -7.68566 1.73205
0.000133333 1400 -8.93566 -8.93566 2.23607
0.000133333 1420 -4.32843 -4.32843 4.58258
0.000133333 1440 -5.76777 -5.76777 3.60555
0.000133333 1460 -5.12132 -5.12132 5
0.000133333 1480 -3.96079 -3.96079 5.91608
0.000133333 1500 -9.81066 -9.81066 1
0.000133333 1520 -7.07843 -7.07843 3
0.000133333 1540 -0.68566 -0.68566 5.91608
0.000133333 1560 -9.56434 -9.56434 2.23607
0.000133333 1580 -4.35355 -4.35355 3.60555
0.000133333 1600 -9.53921 -9.53921 1
0.000133333 1620 -11.932 -11.932 3
0.000133333 1640 -11.7751 -11.7751 3.31662
0.000133333 1660 -10.0178 -10.0178 2.23607
0.000133333 1680 -3.33211 -3.33211 4.58258
0.000133333 1700 -4.89645 -4.89645 5.19615
0.000133333 1720 -11.9393 -11.9393 1
0.000133333 1740 -8.89645 -8.89645 4.12311
0.000133333 1760 -0.349874 -0.349874 4.58258
0.000133333 1780 -10.0607 -10.0607 2.23607
0.000133333 1800 -7.12132 -7.12132 4.12311
0.000133333 1820 -5.85355 -5.85355 3.60555
0.000133333 1840 -8.32843 -8.32843 5.38516
0.000133333 1860 -7.56066 -7.56066 3.31662
0.000133333 1880 -4.58579 -4.58579 2.23607
0.000133333 1900 -9.35723 -9.35723 5.38516
0.000133333 1920 -7.91421 -7.91421 3
0.000133333 1940 -5.27145 -5.27145 5.38516
0.000133333 1960 -7.625 -7.625 5.91608
0.000133333 1980 -9.76777 -9.76777 1
0.000133333 2000 -8.72855 -8.72855 1.73205
