#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
7.08333e-05 0 -56.7034 -56.7034 8.12404
7.08333e-05 20 -40.6605 -40.6605 4.89898
7.08333e-05 40 -36.4645 -36.4645 7.34847
7.08333e-05 60 -36.3854 -36.3854 6.78233
7.08333e-05 80 -43.7855 -43.7855 3.74166
7.08333e-05 100 -42.159 -42.159 3.4641
7.08333e-05 120 -46.1161 -46.1161 6.78233
7.08333e-05 140 -46.1945 -46.1945 3.74166
7.08333e-05 160 -37.2286 -37.2286 2
7.08333e-05 180 -32.7966 -32.7966 7.07107
7.08333e-05 200 -46.057 -46.057 10.198
7.08333e-05 220 -41.0999 -41.0999 5.47723
7.08333e-05 240 -43.966 -43.966 2.44949
7.08333e-05 260 -42.2463 -42.2463 9.16515
7.08333e-05 280 -52.6857 -52.6857 6.63325
7.08333e-05 300 -33.2249 -33.2249 2.82843
7.08333e-05 320 -41.6124 -41.6124 8.94427
7.08333e-05 340 -41.2714 -41.2714 3.74166
7.08333e-05 360 -45.5126 -45.5126 3.16228
7.08333e-05 380 -45.9712 -45.9712 7.34847
7.08333e-05 400 -34.8284 -34.8284 5.09902
7.08333e-05 420 -45.7322 -45.7322 8.24621
7.08333e-05 440 -39.6967 -39.6967 3.74166
7.08333e-05 460 -42.5873 -42.5873 3.16228
7.08333e-05 480 -42.8765 -42.8765 4.24264
7.08333e-05 500 -44.6265 -44.6265 2
7.08333e-05 520 -38.682 -38.682 2
7.08333e-05 540 -46.625 -46.625 8.12404
7.08333e-05 560 -44.1072 -44.1072 5.83095
7.08333e-05 580 -45.6051 -45.6051 3.74166
7.08333e-05 600 -43.1464 -43.1464 3.16228
7.08333e-05 620 -56.5717 -56.5717 1.41421
7.08333e-05 640 -40.4712 -40.4712 6.32456
7.08333e-05 660 -48.2589 -48.2589 3.74166
7.08333e-05 680 -45.5659 -45.5659 5.47723
7.08333e-05 700 -40.3817 -40.3817 4.24264
7.08333e-05 720 -47.7212 -47.7212 1.41421
7.08333e-05 740 -42.3107 -42.3107 8.94427
7.08333e-05 760 -46.9393 -46.9393 5.83095
7.08333e-05 780 -48.0319 -48.0319 3.16228
7.08333e-05 800 -38.0895 -38.0895 6.32456
7.08333e-05 820 -40.8195 -40.8195 8.83176
7.08333e-05 840 -40.0392 -40.0392 6.16441
7.08333e-05 860 -41.2411 -41.2411 2.82843
7.08333e-05 880 -46.1961 -46.1961 4.47214
7.08333e-05 900 -44.5858 -44.5858 1.41421
7.08333e-05 920 -35.3588 -35.3588 3.74166
7.08333e-05 940 -38.8462 -38.8462 4.89898
7.08333e-05 960 -42.375 -42.375 3.74166
7.08333e-05 980 -47.8646 -47.8646 6.16441
7.08333e-05 1000 -46.2108 -46.2108 2.82843
7.08333e-05 1020 -45.2944 -45.2944 3.16228
7.08333e-05 1040 -46.6124 -46.6124 5.09902
7.08333e-05 1060 -39.6783 -39.6783 7.34847
7.08333e-05 1080 -36.5821 -36.5821 8.60233
7.08333e-05 1100 -43.6605 -43.6605 6.32456
7.08333e-05 1120 -37.9357 -37.9357 4.47214
7.08333e-05 1140 -48.4283 -48.4283 4.24264
7.08333e-05 1160 -41.7123 -41.7123 2.44949
7.08333e-05 1180 -37.4105 -37.4105 3.74166
7.08333e-05 1200 -61.6657 -61.6657 5.83095
7.08333e-05 1220 -42.2678 -42.2678 3.16228
7.08333e-05 1240 -33.341 -33.341 7.34847
7.08333e-05 1260 -47.3321 -47.3321 4.69042
7.08333e-05 1280 -49.3499 -49.3499 1.41421
7.08333e-05 1300 -35.4963 -35.4963 4.24264
7.08333e-05 1320 -43.9179 -43.9179 7.48331
7.08333e-05 1340 -45.5585 -45.5585 6.32456
7.08333e-05 1360 -41.7981 -41.7981 3.16228
7.08333e-05 1380 -45.1051 -45.1051 5.47723
7.08333e-05 1400 -41.1376 -41.1376 7.07107
7.08333e-05 1420 -48.1945 -48.1945 3.16228
7.08333e-05 1440 -44.0518 -44.0518 11.5758
7.08333e-05 1460 -38.4017 -38.4017 6.16441
7.08333e-05 1480 -43.0052 -43.0052 3.16228
7.08333e-05 1500 -41.0858 -41.0858 7.07107
7.08333e-05 1520 -39.0518 -39.0518 4.24264
7.08333e-05 1540 -37.9298 -37.9298 6.16441
7.08333e-05 1560 -42.432 -42.432 11.225
7.08333e-05 1580 -49.3964 -49.3964 9.48683
7.08333e-05 1600 -45.7353 -45.7353 2
7.08333e-05 1620 -41.3336 -41.3336 9.48683
7.08333e-05 1640 -43.9697 -43.9697 6.16441
7.08333e-05 1660 -40.432 -40.432 6.16441
7.08333e-05 1680 -42.091 -42.091 5.83095
7.08333e-05 1700 -37.523 -37.523 6.16441
7.08333e-05 1720 -47.7426 -47.7426 2.44949
7.08333e-05 1740 -44.5821 -44.5821 3.74166
7.08333e-05 1760 -46.0214 -46.0214 3.74166
7.08333e-05 1780 -42.818 -42.818 4.69042
7.08333e-05 1800 -39.8624 -39.8624 3.16228
7.08333e-05 1820 -43.5141 -43.5141 5.47723
7.08333e-05 1840 -39.8802 -39.8802 4.47214
7.08333e-05 1860 -43.7071 -43.7071 3.74166
7.08333e-05 1880 -47.9148 -47.9148 2.44949
7.08333e-05 1900 -44.1051 -44.1051 6.16441
7.08333e-05 1920 -50.0695 -50.0695 5.65685
7.08333e-05 1940 -39.1694 -39.1694 5.09902
7.08333e-05 1960 -44.7907 -44.7907 1.41421
7.08333e-05 1980 -45.6302 -45.6302 3.74166
7.08333e-05 2000 -40.2803 -40.2803 8.12404
