#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
5.41667e-05 0 -64.1997 -64.1997 3.16228
5.41667e-05 20 -55.2981 -55.2981 5.09902
5.41667e-05 40 -61.6057 -61.6057 7.34847
5.41667e-05 60 -51.2855 -51.2855 6.78233
5.41667e-05 80 -56.5162 -56.5162 7.07107
5.41667e-05 100 -57.8624 -57.8624 3.16228
5.41667e-05 120 -59.0947 -59.0947 7.61577
5.41667e-05 140 -43.3269 -43.3269 5.09902
5.41667e-05 160 -49.7233 -49.7233 4.89898
5.41667e-05 180 -45.7249 -45.7249 5.09902
5.41667e-05 200 -59.1694 -59.1694 3.16228
5.41667e-05 220 -51.83 -51.83 2.44949
5.41667e-05 240 -58.727 -58.727 4.47214
5.41667e-05 260 -44.0178 -44.0178 6.78233
5.41667e-05 280 -47.4357 -47.4357 5.83095
5.41667e-05 300 -51 -51 2
5.41667e-05 320 -63.4363 -63.4363 7.07107
5.41667e-05 340 -51.8018 -51.8018 3.74166
5.41667e-05 360 -47.2485 -47.2485 6.32456
5.41667e-05 380 -51.3572 -51.3572 1.41421
5.41667e-05 400 -56.2411 -56.2411 1.41421
5.41667e-05 420 -47.8232 -47.8232 5.09902
5.41667e-05 440 -52.3854 -52.3854 5.83095
5.41667e-05 460 -52.3395 -52.3395 8.12404
5.41667e-05 480 -64.7056 -64.7056 2.44949
5.41667e-05 500 -50.7426 -50.7426 4.47214
5.41667e-05 520 -56.8876 -56.8876 3.16228
5.41667e-05 540 -51.625 -51.625 5.09902
5.41667e-05 560 -42.9216 -42.9216 2.44949
5.41667e-05 580 -56.3692 -56.3692 3.74166
5.41667e-05 600 -64.0533 -64.0533 2.44949
5.41667e-05 620 -53.0481 -53.0481 5.09902
5.41667e-05 640 -49.818 -49.818 10
5.41667e-05 660 -61.227 -61.227 2.44949
5.41667e-05 680 -57.6072 -57.6072 3.16228
5.41667e-05 700 -53.0999 -53.0999 3.74166
5.41667e-05 720 -63.0288 -63.0288 4.89898
5.41667e-05 740 -52.0214 -52.0214 7.34847
5.41667e-05 760 -60.1517 -60.1517 4.89898
5.41667e-05 780 -60.8336 -60.8336 3.16228
5.41667e-05 800 -57.6909 -57.6909 8.48528
5.41667e-05 820 -56.9926 -56.9926 3.74166
5.41667e-05 840 -51.75 -51.75 7.87401
5.41667e-05 860 -48.4608 -48.4608 7.61577
5.41667e-05 880 -50.6605 -50.6605 7.07107
5.41667e-05 900 -51.8928 -51.8928 6.16441
5.41667e-05 920 -43.648 -43.648 5.83095
5.41667e-05 940 -47.2086 -47.2086 4.24264
5.41667e-05 960 -42.5089 -42.5089 3.74166
5.41667e-05 980 -51.9623 -51.9623 6.16441
5.41667e-05 1000 -56.1265 -56.1265 2
5.41667e-05 1020 -49.7589 -49.7589 1.41421
5.41667e-05 1040 -48.2574 -48.2574 3.16228
5.41667e-05 1060 -50.2086 -50.2086 2.44949
5.41667e-05 1080 -47.4194 -47.4194 3.16228
5.41667e-05 1100 -46.9231 -46.9231 2.44949
5.41667e-05 1120 -40.7197 -40.7197 7.61577
5.41667e-05 1140 -51.0089 -51.0089 3.74166
5.41667e-05 1160 -41.2034 -41.2034 6.16441
5.41667e-05 1180 -62.0052 -62.0052 6.78233
5.41667e-05 1200 -55.8713 -55.8713 4.69042
5.41667e-05 1220 -46.5784 -46.5784 4.47214
5.41667e-05 1240 -49.2123 -49.2123 6.16441
5.41667e-05 1260 -49.4142 -49.4142 4
5.41667e-05 1280 -51.3624 -51.3624 1.41421
5.41667e-05 1300 -55.7552 -55.7552 4.47214
5.41667e-05 1320 -48.5999 -48.5999 7.07107
5.41667e-05 1340 -44.0104 -44.0104 4.24264
5.41667e-05 1360 -49.2589 -49.2589 4
5.41667e-05 1380 -57 -57 7.2111
5.41667e-05 1400 -47.7019 -47.7019 1.41421
5.41667e-05 1420 -57.9838 -57.9838 2.82843
5.41667e-05 1440 -48.739 -48.739 3.4641
5.41667e-05 1460 -55.83 -55.83 1.41421
5.41667e-05 1480 -45.8928 -45.8928 6.16441
5.41667e-05 1500 -58.0806 -58.0806 3.74166
5.41667e-05 1520 -46.0267 -46.0267 5.47723
5.41667e-05 1540 -48.4534 -48.4534 5.09902
5.41667e-05 1560 -51.8728 -51.8728 4.24264
5.41667e-05 1580 -62.4298 -62.4298 4.24264
5.41667e-05 1600 -44.0518 -44.0518 1.41421
5.41667e-05 1620 -56.3676 -56.3676 5.65685
5.41667e-05 1640 -54.1443 -54.1443 3.74166
5.41667e-05 1660 -58.7751 -58.7751 3.74166
5.41667e-05 1680 -49.3698 -49.3698 3.74166
5.41667e-05 1700 -51.7286 -51.7286 4.24264
5.41667e-05 1720 -58.7034 -58.7034 1.41421
5.41667e-05 1740 -56.2714 -56.2714 6
5.41667e-05 1760 -47.2034 -47.2034 5.47723
5.41667e-05 1780 -55.1302 -55.1302 2.44949
5.41667e-05 1800 -48.6339 -48.6339 6.16441
5.41667e-05 1820 -62.6569 -62.6569 5.09902
5.41667e-05 1840 -44.0355 -44.0355 8.12404
5.41667e-05 1860 -45.9838 -45.9838 7.61577
5.41667e-05 1880 -56.2767 -56.2767 4.24264
5.41667e-05 1900 -52.3373 -52.3373 4.24264
5.41667e-05 1920 -50.284 -50.284 6.32456
5.41667e-05 1940 -44.1339 -44.1339 7.07107
5.41667e-05 1960 -51.1272 -51.1272 5.47723
5.41667e-05 1980 -49.2589 -49.2589 3.74166
5.41667e-05 2000 -59.7751 -59.7751 1.41421
