#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
3.33333e-05 0 -117.941 -117.941 1.41421
3.33333e-05 20 -122.855 -122.855 0
3.33333e-05 40 -120.398 -120.398 1.41421
3.33333e-05 60 -120.398 -120.398 1.41421
3.33333e-05 80 -120.398 -120.398 1.41421
3.33333e-05 100 -119.941 -119.941 0
3.33333e-05 120 -120.398 -120.398 1.41421
3.33333e-05 140 -122.855 -122.855 0
3.33333e-05 160 -122.855 -122.855 0
3.33333e-05 180 -122.855 -122.855 0
3.33333e-05 200 -122.855 -122.855 0
3.33333e-05 220 -122.855 -122.855 0
3.33333e-05 240 -120.398 -120.398 1.41421
3.33333e-05 260 -115.027 -115.027 1.41421
3.33333e-05 280 -122.855 -122.855 0
3.33333e-05 300 -122.855 -122.855 0
3.33333e-05 320 -117.014 -117.014 1.41421
3.33333e-05 340 -120.398 -120.398 1.41421
3.33333e-05 360 -122.855 -122.855 0
3.33333e-05 380 -119.941 -119.941 0
3.33333e-05 400 -122.855 -122.855 0
3.33333e-05 420 -122.855 -122.855 0
3.33333e-05 440 -119.234 -119.234 1.41421
3.33333e-05 460 -111.945 -111.945 3.16228
3.33333e-05 480 -122.855 -122.855 0
3.33333e-05 500 -117.484 -117.484 1.41421
3.33333e-05 520 -114.902 -114.902 0
3.33333e-05 540 -122.855 -122.855 0
3.33333e-05 560 -122.855 -122.855 0
3.33333e-05 580 -122.855 -122.855 0
3.33333e-05 600 -120.398 -120.398 1.41421
3.33333e-05 620 -117.941 -117.941 2.44949
3.33333e-05 640 -122.855 -122.855 0
3.33333e-05 660 -122.855 -122.855 0
3.33333e-05 680 -120.398 -120.398 1.41421
3.33333e-05 700 -119.941 -119.941 0
3.33333e-05 720 -122.855 -122.855 0
3.33333e-05 740 -122.855 -122.855 0
3.33333e-05 760 -115.85 -115.85 2
3.33333e-05 780 -122.855 -122.855 0
3.33333e-05 800 -120.398 -120.398 1.41421
3.33333e-05 820 -122.855 -122.855 0
3.33333e-05 840 -115.484 -115.484 2.44949
3.33333e-05 860 -113.798 -113.798 3.16228
3.33333e-05 880 -120.398 -120.398 1.41421
3.33333e-05 900 -122.855 -122.855 0
3.33333e-05 920 -119.941 -119.941 0
3.33333e-05 940 -122.855 -122.855 0
3.33333e-05 960 -122.855 -122.855 0
3.33333e-05 980 -120.398 -120.398 1.41421
3.33333e-05 1000 -120.398 -120.398 1.41421
3.33333e-05 1020 -122.855 -122.855 0
3.33333e-05 1040 -122.855 -122.855 0
3.33333e-05 1060 -116.484 -116.484 2.44949
3.33333e-05 1080 -117.816 -117.816 2.82843
3.33333e-05 1100 -122.855 -122.855 0
3.33333e-05 1120 -122.855 -122.855 0
3.33333e-05 1140 -120.398 -120.398 1.41421
3.33333e-05 1160 -122.855 -122.855 0
3.33333e-05 1180 -122.855 -122.855 0
3.33333e-05 1200 -117.941 -117.941 0
3.33333e-05 1220 -122.855 -122.855 0
3.33333e-05 1240 -120.398 -120.398 1.41421
3.33333e-05 1260 -120.398 -120.398 1.41421
3.33333e-05 1280 -122.855 -122.855 0
3.33333e-05 1300 -122.855 -122.855 0
3.33333e-05 1320 -117.941 -117.941 2
3.33333e-05 1340 -113.85 -113.85 2.44949
3.33333e-05 1360 -122.855 -122.855 0
3.33333e-05 1380 -120.398 -120.398 1.41421
3.33333e-05 1400 -122.855 -122.855 0
3.33333e-05 1420 -122.855 -122.855 0
3.33333e-05 1440 -116.027 -116.027 1.41421
3.33333e-05 1460 -122.855 -122.855 0
3.33333e-05 1480 -120.398 -120.398 1.41421
3.33333e-05 1500 -122.855 -122.855 0
3.33333e-05 1520 -122.855 -122.855 0
3.33333e-05 1540 -122.855 -122.855 0
3.33333e-05 1560 -117.484 -117.484 1.41421
3.33333e-05 1580 -116.777 -116.777 0
3.33333e-05 1600 -116.902 -116.902 2
3.33333e-05 1620 -122.855 -122.855 0
3.33333e-05 1640 -115.484 -115.484 3.16228
3.33333e-05 1660 -122.855 -122.855 0
3.33333e-05 1680 -115.484 -115.484 2.44949
3.33333e-05 1700 -119.941 -119.941 0
3.33333e-05 1720 -118.941 -118.941 1.41421
3.33333e-05 1740 -117.941 -117.941 1.41421
3.33333e-05 1760 -120.398 -120.398 1.41421
3.33333e-05 1780 -122.855 -122.855 0
3.33333e-05 1800 -120.398 -120.398 1.41421
3.33333e-05 1820 -122.855 -122.855 0
3.33333e-05 1840 -117.484 -117.484 1.41421
3.33333e-05 1860 -122.855 -122.855 0
3.33333e-05 1880 -122.855 -122.855 0
3.33333e-05 1900 -118.307 -118.307 1.41421
3.33333e-05 1920 -117.359 -117.359 1.41421
3.33333e-05 1940 -113.027 -113.027 2
3.33333e-05 1960 -116.484 -116.484 1.41421
3.33333e-05 1980 -120.398 -120.398 1.41421
3.33333e-05 2000 -122.855 -122.855 0
