#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
6.25e-05 0 -49.1657 -49.1657 3.16228
6.25e-05 20 -48.2359 -48.2359 8.48528
6.25e-05 40 -53.6265 -53.6265 9.89949
6.25e-05 60 -31.5267 -31.5267 9.05539
6.25e-05 80 -49.8854 -49.8854 3.16228
6.25e-05 100 -50.7803 -50.7803 3.16228
6.25e-05 120 -47.2552 -47.2552 8.12404
6.25e-05 140 -54.7123 -54.7123 2.44949
6.25e-05 160 -43.3373 -43.3373 4.69042
6.25e-05 180 -49.6376 -49.6376 12.083
6.25e-05 200 -53.5732 -53.5732 4.24264
6.25e-05 220 -44.5962 -44.5962 6.48074
6.25e-05 240 -44.7286 -44.7286 3.16228
6.25e-05 260 -54.1731 -54.1731 3.74166
6.25e-05 280 -57.8912 -57.8912 3.4641
6.25e-05 300 -49.6051 -49.6051 3.16228
6.25e-05 320 -37.7338 -37.7338 5.83095
6.25e-05 340 -34.3735 -34.3735 11.8322
6.25e-05 360 -50.6517 -50.6517 5.83095
6.25e-05 380 -50.4749 -50.4749 3.74166
6.25e-05 400 -56.898 -56.898 3.16228
6.25e-05 420 -48.6302 -48.6302 4.69042
6.25e-05 440 -56.0466 -56.0466 3.16228
6.25e-05 460 -43.693 -43.693 2.44949
6.25e-05 480 -42.2855 -42.2855 7.07107
6.25e-05 500 -42.6517 -42.6517 9.48683
6.25e-05 520 -44.7641 -44.7641 3.74166
6.25e-05 540 -48.2071 -48.2071 2.44949
6.25e-05 560 -45.784 -45.784 4.89898
6.25e-05 580 -43.557 -43.557 3.74166
6.25e-05 600 -42.5481 -42.5481 9.27362
6.25e-05 620 -53.3306 -53.3306 5.65685
6.25e-05 640 -63.5665 -63.5665 8.12404
6.25e-05 660 -50.8661 -50.8661 5.09902
6.25e-05 680 -31.3091 -31.3091 8.24621
6.25e-05 700 -47.852 -47.852 4.69042
6.25e-05 720 -54.5806 -54.5806 6
6.25e-05 740 -46.9017 -46.9017 2.82843
6.25e-05 760 -49.1486 -49.1486 6.63325
6.25e-05 780 -46.4069 -46.4069 2.44949
6.25e-05 800 -43.8891 -43.8891 4.89898
6.25e-05 820 -47.1198 -47.1198 4.47214
6.25e-05 840 -47.4467 -47.4467 5.83095
6.25e-05 860 -37.466 -37.466 9.05539
6.25e-05 880 -45.3483 -45.3483 11.0454
6.25e-05 900 -48.6909 -48.6909 3.4641
6.25e-05 920 -47.9963 -47.9963 7.87401
6.25e-05 940 -51.6997 -51.6997 7.34847
6.25e-05 960 -49.3107 -49.3107 4.89898
6.25e-05 980 -43.1501 -43.1501 6.32456
6.25e-05 1000 -40.7301 -40.7301 2.44949
6.25e-05 1020 -44.2767 -44.2767 3.74166
6.25e-05 1040 -50.4963 -50.4963 5.83095
6.25e-05 1060 -34.7944 -34.7944 2.82843
6.25e-05 1080 -52.8661 -52.8661 4.47214
6.25e-05 1100 -49.8676 -49.8676 4.69042
6.25e-05 1120 -50.1679 -50.1679 7.48331
6.25e-05 1140 -55.3018 -55.3018 4.24264
6.25e-05 1160 -49.9335 -49.9335 8.94427
6.25e-05 1180 -54.5392 -54.5392 4.24264
6.25e-05 1200 -43.3321 -43.3321 5.47723
6.25e-05 1220 -53.5052 -53.5052 9.48683
6.25e-05 1240 -46.3854 -46.3854 6.16441
6.25e-05 1260 -39.9305 -39.9305 6.16441
6.25e-05 1280 -46.8943 -46.8943 3.74166
6.25e-05 1300 -45.0999 -45.0999 5.09902
6.25e-05 1320 -40.4586 -40.4586 2.82843
6.25e-05 1340 -46.1746 -46.1746 6.78233
6.25e-05 1360 -46.0695 -46.0695 6.48074
6.25e-05 1380 -45.8891 -45.8891 5.47723
6.25e-05 1400 -43.2515 -43.2515 7.48331
6.25e-05 1420 -44.6532 -44.6532 5.83095
6.25e-05 1440 -40.6376 -40.6376 7.61577
6.25e-05 1460 -44.4697 -44.4697 4.47214
6.25e-05 1480 -41.2463 -41.2463 4.69042
6.25e-05 1500 -40.148 -40.148 3.74166
6.25e-05 1520 -52.4357 -52.4357 6.78233
6.25e-05 1540 -48.3824 -48.3824 5.83095
6.25e-05 1560 -48.1569 -48.1569 3.74166
6.25e-05 1580 -61.1051 -61.1051 2.44949
6.25e-05 1600 -44.5481 -44.5481 2.44949
6.25e-05 1620 -43.2249 -43.2249 3.74166
6.25e-05 1640 -44.6768 -44.6768 5.47723
6.25e-05 1660 -46.4164 -46.4164 7.48331
6.25e-05 1680 -43.8839 -43.8839 8.60233
6.25e-05 1700 -40.6124 -40.6124 2.44949
6.25e-05 1720 -44.7552 -44.7552 4.69042
6.25e-05 1740 -45.6287 -45.6287 5.83095
6.25e-05 1760 -40.966 -40.966 7.07107
6.25e-05 1780 -45.2123 -45.2123 8.60233
6.25e-05 1800 -46.0178 -46.0178 3.74166
6.25e-05 1820 -46.534 -46.534 6.48074
6.25e-05 1840 -44.8624 -44.8624 6.78233
6.25e-05 1860 -51.4393 -51.4393 3.16228
6.25e-05 1880 -48.159 -48.159 7.87401
6.25e-05 1900 -42.8499 -42.8499 3.16228
6.25e-05 1920 -41.9393 -41.9393 9.48683
6.25e-05 1940 -44.8462 -44.8462 9.16515
6.25e-05 1960 -49.4157 -49.4157 2.82843
6.25e-05 1980 -51.8928 -51.8928 2.44949
6.25e-05 2000 -47.682 -47.682 8.60233
