#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
8.75e-05 0 -39.807 -39.807 11.4018
8.75e-05 20 -39.3107 -39.3107 6.48074
8.75e-05 40 -41.7678 -41.7678 3.16228
8.75e-05 60 -28.5178 -28.5178 2.44949
8.75e-05 80 -46.3943 -46.3943 3.74166
8.75e-05 100 -45.4445 -45.4445 7.07107
8.75e-05 120 -42.3143 -42.3143 6.48074
8.75e-05 140 -39.9638 -39.9638 5.47723
8.75e-05 160 -36.3447 -36.3447 6.48074
8.75e-05 180 -45.2307 -45.2307 12.083
8.75e-05 200 -30.7552 -30.7552 4.47214
8.75e-05 220 -46.8055 -46.8055 2.44949
8.75e-05 240 -38.5178 -38.5178 7.61577
8.75e-05 260 -45.4874 -45.4874 7.34847
8.75e-05 280 -39.7374 -39.7374 1.41421
8.75e-05 300 -35.0303 -35.0303 2.44949
8.75e-05 320 -35.7855 -35.7855 8.48528
8.75e-05 340 -27.8462 -27.8462 10.8628
8.75e-05 360 -41.8195 -41.8195 4
8.75e-05 380 -38.432 -38.432 7.34847
8.75e-05 400 -41.2699 -41.2699 4.89898
8.75e-05 420 -37.9393 -37.9393 4
8.75e-05 440 -29.682 -29.682 6.63325
8.75e-05 460 -38.6072 -38.6072 4.69042
8.75e-05 480 -30.9283 -30.9283 7.2111
8.75e-05 500 -28.2678 -28.2678 6.16441
8.75e-05 520 -28.5089 -28.5089 6
8.75e-05 540 -32.6731 -32.6731 4.24264
8.75e-05 560 -26.5873 -26.5873 5.83095
8.75e-05 580 -32.1857 -32.1857 2.44949
8.75e-05 600 -35.5355 -35.5355 5.83095
8.75e-05 620 -38.5052 -38.5052 2
8.75e-05 640 -38.2589 -38.2589 6.32456
8.75e-05 660 -29.4445 -29.4445 7.61577
8.75e-05 680 -43.5444 -43.5444 3.74166
8.75e-05 700 -35.7123 -35.7123 5.83095
8.75e-05 720 -38.3964 -38.3964 10.2956
8.75e-05 740 -29.0178 -29.0178 6.16441
8.75e-05 760 -37.4482 -37.4482 4.69042
8.75e-05 780 -32.2552 -32.2552 5.09902
8.75e-05 800 -33.7892 -33.7892 6.48074
8.75e-05 820 -35.8787 -35.8787 9.69536
8.75e-05 840 -19.4357 -19.4357 9.27362
8.75e-05 860 -33.773 -33.773 7.07107
8.75e-05 880 -39.1213 -39.1213 3.74166
8.75e-05 900 -32.8588 -32.8588 3.74166
8.75e-05 920 -48.9194 -48.9194 2
8.75e-05 940 -33.648 -33.648 6.16441
8.75e-05 960 -33.9786 -33.9786 6.78233
8.75e-05 980 -43.2767 -43.2767 5.09902
8.75e-05 1000 -36.5481 -36.5481 7.87401
8.75e-05 1020 -31.2604 -31.2604 7.34847
8.75e-05 1040 -41.7197 -41.7197 2.44949
8.75e-05 1060 -28.6909 -28.6909 5.09902
8.75e-05 1080 -31.7034 -31.7034 2.82843
8.75e-05 1100 -29.3499 -29.3499 6.63325
8.75e-05 1120 -34.0695 -34.0695 6.16441
8.75e-05 1140 -33.9571 -33.9571 2
8.75e-05 1160 -32.9017 -32.9017 5.83095
8.75e-05 1180 -38.489 -38.489 4.69042
8.75e-05 1200 -41.1176 -41.1176 6.78233
8.75e-05 1220 -40.1391 -40.1391 3.16228
8.75e-05 1240 -35.6783 -35.6783 6.16441
8.75e-05 1260 -34.9534 -34.9534 5.09902
8.75e-05 1280 -33.364 -33.364 4.24264
8.75e-05 1300 -34.5947 -34.5947 6.78233
8.75e-05 1320 -41.7175 -41.7175 5.83095
8.75e-05 1340 -25.2929 -25.2929 6.48074
8.75e-05 1360 -37.7463 -37.7463 4.24264
8.75e-05 1380 -38.466 -38.466 2.44949
8.75e-05 1400 -44.784 -44.784 6.16441
8.75e-05 1420 -27.6997 -27.6997 6.63325
8.75e-05 1440 -36.4231 -36.4231 5.83095
8.75e-05 1460 -36.7034 -36.7034 7.34847
8.75e-05 1480 -34.148 -34.148 5.09902
8.75e-05 1500 -42.0607 -42.0607 3.74166
8.75e-05 1520 -34.8107 -34.8107 9.48683
8.75e-05 1540 -36.1716 -36.1716 8.60233
8.75e-05 1560 -39.625 -39.625 4.89898
8.75e-05 1580 -35.5141 -35.5141 1.41421
8.75e-05 1600 -44.4461 -44.4461 6.16441
8.75e-05 1620 -39.8551 -39.8551 4.47214
8.75e-05 1640 -35.8817 -35.8817 4.24264
8.75e-05 1660 -39.7714 -39.7714 7.48331
8.75e-05 1680 -35.6909 -35.6909 5.83095
8.75e-05 1700 -31.5392 -31.5392 8.48528
8.75e-05 1720 -37.7197 -37.7197 13.6382
8.75e-05 1740 -46.7374 -46.7374 2.44949
8.75e-05 1760 -34.9357 -34.9357 6.16441
8.75e-05 1780 -35.8395 -35.8395 4.24264
8.75e-05 1800 -39.739 -39.739 1.41421
8.75e-05 1820 -40.3143 -40.3143 7.07107
8.75e-05 1840 -33.273 -33.273 7.61577
8.75e-05 1860 -29.2567 -29.2567 4.24264
8.75e-05 1880 -31.5052 -31.5052 8.12404
8.75e-05 1900 -39.9497 -39.9497 4.24264
8.75e-05 1920 -36.9786 -36.9786 2.82843
8.75e-05 1940 -36.5607 -36.5607 2.82843
8.75e-05 1960 -38.0267 -38.0267 1.41421
8.75e-05 1980 -25.5392 -25.5392 7.48331
8.75e-05 2000 -28.5659 -28.5659 14.9666
