#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
4.58333e-05 0 -89.6577 -89.6577 5.09902
4.58333e-05 20 -76.0652 -76.0652 2.44949
4.58333e-05 40 -64.6599 -64.6599 3.74166
4.58333e-05 60 -66.5778 -66.5778 4.24264
4.58333e-05 80 -73.8352 -73.8352 2.44949
4.58333e-05 100 -77.5711 -77.5711 4.47214
4.58333e-05 120 -73.1532 -73.1532 6.48074
4.58333e-05 140 -72.3995 -72.3995 3.74166
4.58333e-05 160 -81.0919 -81.0919 2.82843
4.58333e-05 180 -81.5386 -81.5386 4.24264
4.58333e-05 200 -77.0349 -77.0349 3.74166
4.58333e-05 220 -81.7723 -81.7723 4
4.58333e-05 240 -77.2886 -77.2886 2.82843
4.58333e-05 260 -81.0171 -81.0171 3.74166
4.58333e-05 280 -73.6081 -73.6081 1.41421
4.58333e-05 300 -80.4794 -80.4794 8.3666
4.58333e-05 320 -67.3869 -67.3869 4.24264
4.58333e-05 340 -65.0267 -65.0267 8.12404
4.58333e-05 360 -58.9838 -58.9838 3.16228
4.58333e-05 380 -80.8477 -80.8477 1.41421
4.58333e-05 400 -67.6893 -67.6893 2.44949
4.58333e-05 420 -72.3269 -72.3269 3.74166
4.58333e-05 440 -55.8735 -55.8735 4.69042
4.58333e-05 460 -50.0695 -50.0695 7.48331
4.58333e-05 480 -70.6354 -70.6354 4.89898
4.58333e-05 500 -62.8336 -62.8336 2.44949
4.58333e-05 520 -55.9497 -55.9497 3.74166
4.58333e-05 540 -61.7463 -61.7463 3.16228
4.58333e-05 560 -57.0022 -57.0022 9.05539
4.58333e-05 580 -55.8358 -55.8358 9.69536
4.58333e-05 600 -51.773 -51.773 6.9282
4.58333e-05 620 -67.8618 -67.8618 4.24264
4.58333e-05 640 -72.1333 -72.1333 8.24621
4.58333e-05 660 -77.3174 -77.3174 3.74166
4.58333e-05 680 -59.932 -59.932 4.24264
4.58333e-05 700 -72.2154 -72.2154 2.82843
4.58333e-05 720 -66.3536 -66.3536 5.09902
4.58333e-05 740 -54.4645 -54.4645 3.74166
4.58333e-05 760 -58.8269 -58.8269 3.74166
4.58333e-05 780 -59.9593 -59.9593 4.47214
4.58333e-05 800 -57.8624 -57.8624 5.09902
4.58333e-05 820 -65.2108 -65.2108 6.16441
4.58333e-05 840 -59.9853 -59.9853 1.41421
4.58333e-05 860 -57.0429 -57.0429 3.16228
4.58333e-05 880 -65.648 -65.648 2.44949
4.58333e-05 900 -62.7249 -62.7249 4.69042
4.58333e-05 920 -57.2929 -57.2929 4.47214
4.58333e-05 940 -71.6584 -71.6584 2.82843
4.58333e-05 960 -69.7567 -69.7567 5.47723
4.58333e-05 980 -68.9926 -68.9926 4
4.58333e-05 1000 -71.216 -71.216 7.07107
4.58333e-05 1020 -60.1391 -60.1391 4.69042
4.58333e-05 1040 -56.0643 -56.0643 5.09902
4.58333e-05 1060 -69.7944 -69.7944 2.44949
4.58333e-05 1080 -66.0444 -66.0444 4.69042
4.58333e-05 1100 -50.5925 -50.5925 5.83095
4.58333e-05 1120 -55.341 -55.341 5.09902
4.58333e-05 1140 -57.0481 -57.0481 5.47723
4.58333e-05 1160 -67.1317 -67.1317 2.44949
4.58333e-05 1180 -67.3033 -67.3033 7.07107
4.58333e-05 1200 -63.1036 -63.1036 7.34847
4.58333e-05 1220 -61.1265 -61.1265 2.44949
4.58333e-05 1240 -60.1339 -60.1339 7.07107
4.58333e-05 1260 -57.8661 -57.8661 3.74166
4.58333e-05 1280 -61.0643 -61.0643 3.16228
4.58333e-05 1300 -65.0622 -65.0622 5.09902
4.58333e-05 1320 -59.5533 -59.5533 5.47723
4.58333e-05 1340 -65.1841 -65.1841 3.16228
4.58333e-05 1360 -67.6051 -67.6051 2
4.58333e-05 1380 -69.4283 -69.4283 3.74166
4.58333e-05 1400 -69.6213 -69.6213 3.16228
4.58333e-05 1420 -60.6945 -60.6945 5.47723
4.58333e-05 1440 -64.1428 -64.1428 7.34847
4.58333e-05 1460 -66.8676 -66.8676 2.82843
4.58333e-05 1480 -52.6088 -52.6088 5.09902
4.58333e-05 1500 -58.9749 -58.9749 4.24264
4.58333e-05 1520 -68.1369 -68.1369 1.41421
4.58333e-05 1540 -70.5282 -70.5282 6
4.58333e-05 1560 -55.3425 -55.3425 6.16441
4.58333e-05 1580 -60.0821 -60.0821 1.41421
4.58333e-05 1600 -59.6798 -59.6798 2
4.58333e-05 1620 -64.5193 -64.5193 5.83095
4.58333e-05 1640 -60.2175 -60.2175 2.82843
4.58333e-05 1660 -60.0533 -60.0533 3.4641
4.58333e-05 1680 -52.9231 -52.9231 1.41421
4.58333e-05 1700 -63.0377 -63.0377 2.82843
4.58333e-05 1720 -57.3557 -57.3557 2.44949
4.58333e-05 1740 -65.409 -65.409 2
4.58333e-05 1760 -66.8817 -66.8817 8.94427
4.58333e-05 1780 -66.9926 -66.9926 4.47214
4.58333e-05 1800 -66.2981 -66.2981 6.16441
4.58333e-05 1820 -71.6909 -71.6909 2.44949
4.58333e-05 1840 -64.398 -64.398 4.24264
4.58333e-05 1860 -63.966 -63.966 5.83095
4.58333e-05 1880 -67.7344 -67.7344 3.16228
4.58333e-05 1900 -76.8128 -76.8128 6.16441
4.58333e-05 1920 -64.0732 -64.0732 7.07107
4.58333e-05 1940 -60.1464 -60.1464 8.3666
4.58333e-05 1960 -53.1569 -53.1569 5.09902
4.58333e-05 1980 -50.5643 -50.5643 6
4.58333e-05 2000 -55.5267 -55.5267 4.24264
