#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
3.75e-05 0 -120.398 -120.398 1.41421
3.75e-05 20 -119.941 -119.941 0
3.75e-05 40 -117.941 -117.941 1.41421
3.75e-05 60 -122.855 -122.855 0
3.75e-05 80 -115.484 -115.484 3.74166
3.75e-05 100 -111.923 -111.923 2
3.75e-05 120 -120.398 -120.398 1.41421
3.75e-05 140 -120.398 -120.398 1.41421
3.75e-05 160 -109.656 -109.656 1.41421
3.75e-05 180 -117.941 -117.941 2
3.75e-05 200 -116.484 -116.484 2.44949
3.75e-05 220 -122.855 -122.855 0
3.75e-05 240 -120.398 -120.398 1.41421
3.75e-05 260 -116.484 -116.484 1.41421
3.75e-05 280 -110.716 -110.716 3.16228
3.75e-05 300 -117.673 -117.673 0
3.75e-05 320 -114.152 -114.152 0
3.75e-05 340 -110.281 -110.281 3.74166
3.75e-05 360 -112.1 -112.1 2.44949
3.75e-05 380 -106.595 -106.595 2.44949
3.75e-05 400 -115.484 -115.484 2.44949
3.75e-05 420 -114.289 -114.289 2.44949
3.75e-05 440 -104.272 -104.272 3.16228
3.75e-05 460 -107.604 -107.604 2.82843
3.75e-05 480 -120.398 -120.398 1.41421
3.75e-05 500 -117.484 -117.484 1.41421
3.75e-05 520 -117.941 -117.941 2.44949
3.75e-05 540 -113.57 -113.57 1.41421
3.75e-05 560 -111.747 -111.747 1.41421
3.75e-05 580 -115.85 -115.85 2
3.75e-05 600 -114.143 -114.143 0
3.75e-05 620 -118.471 -118.471 0
3.75e-05 640 -114.902 -114.902 2
3.75e-05 660 -119.941 -119.941 0
3.75e-05 680 -116.423 -116.423 1.41421
3.75e-05 700 -113.061 -113.061 1.41421
3.75e-05 720 -110.832 -110.832 2.82843
3.75e-05 740 -118.471 -118.471 0
3.75e-05 760 -118.941 -118.941 1.41421
3.75e-05 780 -117.941 -117.941 2.44949
3.75e-05 800 -120.398 -120.398 1.41421
3.75e-05 820 -117.484 -117.484 1.41421
3.75e-05 840 -116.014 -116.014 1.41421
3.75e-05 860 -118.295 -118.295 1.41421
3.75e-05 880 -120.398 -120.398 1.41421
3.75e-05 900 -120.398 -120.398 1.41421
3.75e-05 920 -117.838 -117.838 1.41421
3.75e-05 940 -109.19 -109.19 3.16228
3.75e-05 960 -118.941 -118.941 1.41421
3.75e-05 980 -117.941 -117.941 2.44949
3.75e-05 1000 -120.398 -120.398 1.41421
3.75e-05 1020 -122.855 -122.855 0
3.75e-05 1040 -115.359 -115.359 4.24264
3.75e-05 1060 -111.884 -111.884 1.41421
3.75e-05 1080 -110.113 -110.113 2.44949
3.75e-05 1100 -115.027 -115.027 2.44949
3.75e-05 1120 -115.027 -115.027 2
3.75e-05 1140 -102.133 -102.133 2.82843
3.75e-05 1160 -109.436 -109.436 2
3.75e-05 1180 -115.027 -115.027 2.82843
3.75e-05 1200 -117.191 -117.191 1.41421
3.75e-05 1220 -112.107 -112.107 2.82843
3.75e-05 1240 -102.352 -102.352 2
3.75e-05 1260 -114.027 -114.027 4
3.75e-05 1280 -112.57 -112.57 1.41421
3.75e-05 1300 -113.027 -113.027 2
3.75e-05 1320 -109.656 -109.656 2.44949
3.75e-05 1340 -107.974 -107.974 2
3.75e-05 1360 -116.777 -116.777 2
3.75e-05 1380 -115.557 -115.557 0
3.75e-05 1400 -118.941 -118.941 2
3.75e-05 1420 -120.398 -120.398 1.41421
3.75e-05 1440 -115.32 -115.32 2.44949
3.75e-05 1460 -118.941 -118.941 2
3.75e-05 1480 -122.855 -122.855 0
3.75e-05 1500 -115.027 -115.027 0
3.75e-05 1520 -118.648 -118.648 0
3.75e-05 1540 -116.32 -116.32 1.41421
3.75e-05 1560 -117.484 -117.484 1.41421
3.75e-05 1580 -120.398 -120.398 1.41421
3.75e-05 1600 -104.431 -104.431 6.32456
3.75e-05 1620 -113.027 -113.027 2.44949
3.75e-05 1640 -112.1 -112.1 3.74166
3.75e-05 1660 -115.484 -115.484 2.44949
3.75e-05 1680 -117.941 -117.941 2.82843
3.75e-05 1700 -120.398 -120.398 1.41421
3.75e-05 1720 -115.484 -115.484 3.74166
3.75e-05 1740 -114.027 -114.027 2.82843
3.75e-05 1760 -118.941 -118.941 2
3.75e-05 1780 -120.398 -120.398 1.41421
3.75e-05 1800 -112.768 -112.768 1.41421
3.75e-05 1820 -118.295 -118.295 1.41421
3.75e-05 1840 -114.32 -114.32 1.41421
3.75e-05 1860 -117.484 -117.484 1.41421
3.75e-05 1880 -111.656 -111.656 1.41421
3.75e-05 1900 -115.38 -115.38 2
3.75e-05 1920 -105.909 -105.909 1.41421
3.75e-05 1940 -111.177 -111.177 1.41421
3.75e-05 1960 -115.902 -115.902 2
3.75e-05 1980 -113.027 -113.027 1.41421
3.75e-05 2000 -114.622 -114.622 2.44949
