#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
2.91667e-05 0 -120.398 -120.398 1.41421
2.91667e-05 20 -120.398 -120.398 1.41421
2.91667e-05 40 -120.398 -120.398 1.41421
2.91667e-05 60 -122.855 -122.855 0
2.91667e-05 80 -120.398 -120.398 1.41421
2.91667e-05 100 -122.855 -122.855 0
2.91667e-05 120 -120.398 -120.398 1.41421
2.91667e-05 140 -122.855 -122.855 0
2.91667e-05 160 -122.855 -122.855 0
2.91667e-05 180 -122.855 -122.855 0
2.91667e-05 200 -122.855 -122.855 0
2.91667e-05 220 -120.398 -120.398 1.41421
2.91667e-05 240 -122.855 -122.855 0
2.91667e-05 260 -122.855 -122.855 0
2.91667e-05 280 -122.855 -122.855 0
2.91667e-05 300 -117.941 -117.941 2.44949
2.91667e-05 320 -117.941 -117.941 1.41421
2.91667e-05 340 -122.855 -122.855 0
2.91667e-05 360 -122.855 -122.855 0
2.91667e-05 380 -120.398 -120.398 1.41421
2.91667e-05 400 -122.855 -122.855 0
2.91667e-05 420 -120.398 -120.398 1.41421
2.91667e-05 440 -122.855 -122.855 0
2.91667e-05 460 -122.855 -122.855 0
2.91667e-05 480 -122.855 -122.855 0
2.91667e-05 500 -122.855 -122.855 0
2.91667e-05 520 -120.398 -120.398 1.41421
2.91667e-05 540 -122.855 -122.855 0
2.91667e-05 560 -122.855 -122.855 0
2.91667e-05 580 -122.855 -122.855 0
2.91667e-05 600 -120.398 -120.398 1.41421
2.91667e-05 620 -122.855 -122.855 0
2.91667e-05 640 -122.855 -122.855 0
2.91667e-05 660 -122.855 -122.855 0
2.91667e-05 680 -122.855 -122.855 0
2.91667e-05 700 -122.855 -122.855 0
2.91667e-05 720 -119.941 -119.941 0
2.91667e-05 740 -120.398 -120.398 1.41421
2.91667e-05 760 -122.855 -122.855 0
2.91667e-05 780 -117.941 -117.941 2
2.91667e-05 800 -122.855 -122.855 0
2.91667e-05 820 -120.398 -120.398 1.41421
2.91667e-05 840 -118.014 -118.014 1.41421
2.91667e-05 860 -120.398 -120.398 1.41421
2.91667e-05 880 -120.398 -120.398 1.41421
2.91667e-05 900 -120.398 -120.398 1.41421
2.91667e-05 920 -116.777 -116.777 2
2.91667e-05 940 -120.398 -120.398 1.41421
2.91667e-05 960 -120.398 -120.398 1.41421
2.91667e-05 980 -122.855 -122.855 0
2.91667e-05 1000 -122.855 -122.855 0
2.91667e-05 1020 -122.855 -122.855 0
2.91667e-05 1040 -122.855 -122.855 0
2.91667e-05 1060 -122.855 -122.855 0
2.91667e-05 1080 -122.855 -122.855 0
2.91667e-05 1100 -120.398 -120.398 1.41421
2.91667e-05 1120 -122.855 -122.855 0
2.91667e-05 1140 -122.855 -122.855 0
2.91667e-05 1160 -122.855 -122.855 0
2.91667e-05 1180 -120.398 -120.398 1.41421
2.91667e-05 1200 -122.855 -122.855 0
2.91667e-05 1220 -122.855 -122.855 0
2.91667e-05 1240 -120.398 -120.398 1.41421
2.91667e-05 1260 -120.398 -120.398 1.41421
2.91667e-05 1280 -120.398 -120.398 1.41421
2.91667e-05 1300 -122.855 -122.855 0
2.91667e-05 1320 -122.855 -122.855 0
2.91667e-05 1340 -122.855 -122.855 0
2.91667e-05 1360 -122.855 -122.855 0
2.91667e-05 1380 -122.855 -122.855 0
2.91667e-05 1400 -122.855 -122.855 0
2.91667e-05 1420 -122.855 -122.855 0
2.91667e-05 1440 -117.941 -117.941 2.44949
2.91667e-05 1460 -122.855 -122.855 0
2.91667e-05 1480 -122.855 -122.855 0
2.91667e-05 1500 -122.855 -122.855 0
2.91667e-05 1520 -122.855 -122.855 0
2.91667e-05 1540 -118.191 -118.191 1.41421
2.91667e-05 1560 -122.855 -122.855 0
2.91667e-05 1580 -120.398 -120.398 1.41421
2.91667e-05 1600 -117.941 -117.941 2.44949
2.91667e-05 1620 -122.855 -122.855 0
2.91667e-05 1640 -122.855 -122.855 0
2.91667e-05 1660 -122.855 -122.855 0
2.91667e-05 1680 -122.855 -122.855 0
2.91667e-05 1700 -122.855 -122.855 0
2.91667e-05 1720 -122.855 -122.855 0
2.91667e-05 1740 -122.855 -122.855 0
2.91667e-05 1760 -122.855 -122.855 0
2.91667e-05 1780 -122.855 -122.855 0
2.91667e-05 1800 -122.855 -122.855 0
2.91667e-05 1820 -120.398 -120.398 1.41421
2.91667e-05 1840 -120.398 -120.398 1.41421
2.91667e-05 1860 -120.398 -120.398 1.41421
2.91667e-05 1880 -122.855 -122.855 0
2.91667e-05 1900 -122.855 -122.855 0
2.91667e-05 1920 -122.855 -122.855 0
2.91667e-05 1940 -120.398 -120.398 1.41421
2.91667e-05 1960 -120.398 -120.398 1.41421
2.91667e-05 1980 -122.855 -122.855 0
2.91667e-05 2000 -119.941 -119.941 0
