#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
6.66667e-05 0 -41.4608 -41.4608 3.74166
6.66667e-05 20 -45.193 -45.193 6.32456
6.66667e-05 40 -44.1857 -44.1857 6
6.66667e-05 60 -42.7788 -42.7788 4.89898
6.66667e-05 80 -43.6501 -43.6501 6.16441
6.66667e-05 100 -56.1768 -56.1768 3.74166
6.66667e-05 120 -47.3143 -47.3143 4.24264
6.66667e-05 140 -45.9978 -45.9978 5.83095
6.66667e-05 160 -46.4268 -46.4268 5.83095
6.66667e-05 180 -41.182 -41.182 6.63325
6.66667e-05 200 -45.2426 -45.2426 6.48074
6.66667e-05 220 -52.8107 -52.8107 5.65685
6.66667e-05 240 -46.4445 -46.4445 3.4641
6.66667e-05 260 -37.239 -37.239 4.24264
6.66667e-05 280 -49.3321 -49.3321 6
6.66667e-05 300 -63.2959 -63.2959 3.74166
6.66667e-05 320 -47.4519 -47.4519 4.69042
6.66667e-05 340 -47.0089 -47.0089 10.4881
6.66667e-05 360 -46.3284 -46.3284 7.34847
6.66667e-05 380 -42.4482 -42.4482 5.83095
6.66667e-05 400 -45.3195 -45.3195 5.83095
6.66667e-05 420 -57.7782 -57.7782 5.09902
6.66667e-05 440 -41.9712 -41.9712 8.48528
6.66667e-05 460 -37.3247 -37.3247 6.16441
6.66667e-05 480 -49.2019 -49.2019 4.24264
6.66667e-05 500 -36.4357 -36.4357 4.47214
6.66667e-05 520 -55.716 -55.716 2.44949
6.66667e-05 540 -41.6997 -41.6997 4.24264
6.66667e-05 560 -42.8765 -42.8765 3.74166
6.66667e-05 580 -49.7233 -49.7233 6.16441
6.66667e-05 600 -44.9445 -44.9445 3.16228
6.66667e-05 620 -48.8232 -48.8232 5.09902
6.66667e-05 640 -47.0444 -47.0444 5.65685
6.66667e-05 660 -38.7233 -38.7233 3.74166
6.66667e-05 680 -36.6621 -36.6621 4.69042
6.66667e-05 700 -40.4053 -40.4053 5.47723
6.66667e-05 720 -41.4749 -41.4749 5.47723
6.66667e-05 740 -31.0303 -31.0303 7.07107
6.66667e-05 760 -48.091 -48.091 4.69042
6.66667e-05 780 -56.9017 -56.9017 5.83095
6.66667e-05 800 -34.648 -34.648 5.09902
6.66667e-05 820 -41.6176 -41.6176 8.12404
6.66667e-05 840 -38.8284 -38.8284 5.47723
6.66667e-05 860 -42.1412 -42.1412 1.41421
6.66667e-05 880 -42.2996 -42.2996 8.12404
6.66667e-05 900 -47.2301 -47.2301 2
6.66667e-05 920 -44.7442 -44.7442 10.198
6.66667e-05 940 -45.4733 -45.4733 5.47723
6.66667e-05 960 -51.1176 -51.1176 5.83095
6.66667e-05 980 -44.5015 -44.5015 2
6.66667e-05 1000 -39.8839 -39.8839 11.0454
6.66667e-05 1020 -51.364 -51.364 3.74166
6.66667e-05 1040 -48.5104 -48.5104 2
6.66667e-05 1060 -40.2714 -40.2714 1.41421
6.66667e-05 1080 -48.875 -48.875 7.34847
6.66667e-05 1100 -40.2589 -40.2589 4.24264
6.66667e-05 1120 -51.2071 -51.2071 8.60233
6.66667e-05 1140 -46.7411 -46.7411 4.89898
6.66667e-05 1160 -39.1464 -39.1464 3.74166
6.66667e-05 1180 -44.2604 -44.2604 2.44949
6.66667e-05 1200 -49.4675 -49.4675 4.47214
6.66667e-05 1220 -45.7767 -45.7767 4.24264
6.66667e-05 1240 -44.8018 -44.8018 4.24264
6.66667e-05 1260 -54.3713 -54.3713 3.74166
6.66667e-05 1280 -48.0821 -48.0821 8.12404
6.66667e-05 1300 -55.3159 -55.3159 8.3666
6.66667e-05 1320 -52.4179 -52.4179 5.83095
6.66667e-05 1340 -46.2123 -46.2123 6
6.66667e-05 1360 -37.9268 -37.9268 2.44949
6.66667e-05 1380 -44.3676 -44.3676 6
6.66667e-05 1400 -41.3839 -41.3839 3.74166
6.66667e-05 1420 -41.9179 -41.9179 6.16441
6.66667e-05 1440 -42.1982 -42.1982 3.16228
6.66667e-05 1460 -45.0178 -45.0178 3.16228
6.66667e-05 1480 -47.7322 -47.7322 6.48074
6.66667e-05 1500 -38.6569 -38.6569 4.89898
6.66667e-05 1520 -42.4623 -42.4623 8.12404
6.66667e-05 1540 -46.1805 -46.1805 4.24264
6.66667e-05 1560 -43.2892 -43.2892 2.44949
6.66667e-05 1580 -38.8284 -38.8284 7.87401
6.66667e-05 1600 -42.0999 -42.0999 6.63325
6.66667e-05 1620 -36.1694 -36.1694 4.24264
6.66667e-05 1640 -39.3964 -39.3964 5.83095
6.66667e-05 1660 -52.3483 -52.3483 3.74166
6.66667e-05 1680 -34.3447 -34.3447 5.83095
6.66667e-05 1700 -41.5303 -41.5303 6.48074
6.66667e-05 1720 -47.1893 -47.1893 10.4881
6.66667e-05 1740 -47.0858 -47.0858 2.44949
6.66667e-05 1760 -46.8551 -46.8551 7.07107
6.66667e-05 1780 -44.9926 -44.9926 4.24264
6.66667e-05 1800 -42.8195 -42.8195 6.48074
6.66667e-05 1820 -40.6945 -40.6945 11.7473
6.66667e-05 1840 -45.216 -45.216 5.47723
6.66667e-05 1860 -46.1553 -46.1553 3.74166
6.66667e-05 1880 -46.8802 -46.8802 2.82843
6.66667e-05 1900 -47.7338 -47.7338 4.89898
6.66667e-05 1920 -47.9963 -47.9963 5.47723
6.66667e-05 1940 -48.6642 -48.6642 8.3666
6.66667e-05 1960 -49.8891 -49.8891 7.34847
6.66667e-05 1980 -42.8122 -42.8122 8.24621
6.66667e-05 2000 -44.5355 -44.5355 2
