# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
78 -0.00474591 0.00201582 1.00002 0.00172113 -0.00383552
79 -0.000295036 0.000760032 1.00002 0.00103668 -0.00308273
80 -0.000986315 -0.000339193 1.00002 -0.000920505 -0.00148148
81 -0.0018332 -0.00191614 1.00002 -0.00172098 -0.00181626
82 -0.00533628 -0.00502036 1.00002 -0.000189692 -0.00216891
83 -0.00495716 -0.00321212 1.00002 0.000745619 -0.00126335
84 -0.00619967 -0.00188728 1.00002 4.26937e-05 -0.000442771
85 -0.00486238 0.00128789 1.00002 -0.00211573 0.000355652
86 -0.00423005 -0.000616837 1.00002 -0.00257205 0.000746857
87 0.000137367 0.00045732 1.00002 -0.00444213 0.00303653
88 8.31398e-05 0.00368925 1.00002 -0.00451916 0.00347029
89 8.40829e-05 -0.000200134 1.00002 -0.00460303 0.00237487
90 0.000620225 0.000361776 1.00002 -0.00270188 0.000579607
91 -9.7538e-06 -0.00149991 1.00002 -0.00155042 -0.00170698
92 -0.0017139 0.00125336 1.00002 -0.00214096 -0.00279583
93 0.00141854 -0.000648527 1.00002 -0.00216576 -0.00412996
94 -0.00121171 -0.00151504 1.00002 -0.00328556 -0.00651339
95 0.00180144 -0.0015718 1.00002 -0.00311422 -0.00753746
96 0.00204994 -0.0024421 1.00002 -0.00314162 -0.00791594
97 0.00209096 -0.00494752 1.00002 -0.00411387 -0.00641203
98 0.00217678 -0.00347747 1.00002 -0.00417133 -0.00443075
99 0.00122616 -0.000612107 1.00002 -0.00324696 -0.00314907
100 0.99694 0.683601 0.995256 7376.97 -0.00109409
