0 0 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 1 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 2 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 3 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 4 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 5 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 6 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 7 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 8 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 9 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 10 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 11 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 12 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 13 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 14 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 15 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 16 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 17 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 18 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
0 19 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
1 0 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 1 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 2 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 3 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 4 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 5 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 6 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 7 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 8 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 9 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 10 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 11 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 12 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 13 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 14 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 15 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 16 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 17 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 18 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
1 19 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
2 0 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 1 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 2 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 3 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 4 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 5 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 6 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 7 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 8 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 9 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 10 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 11 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 12 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 13 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 14 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 15 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 16 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 17 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 18 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
2 19 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
3 0 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 1 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 2 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 3 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 4 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 5 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 6 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 7 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 8 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 9 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 10 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 11 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 12 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 13 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 14 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 15 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 16 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 17 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 18 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
3 19 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
4 0 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 1 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 2 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 3 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 4 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 5 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 6 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 7 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 8 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 9 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 10 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 11 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 12 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 13 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 14 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 15 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 16 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 17 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 18 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
4 19 0 -1.03412e-13 1 -1.03412e-13 -2.35619 1.54086e-16
5 0 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 1 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 2 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 3 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 4 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 5 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 6 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 7 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 8 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 9 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 10 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 11 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
5 12 0 3.10679e-13 -1 -1.03412e-13 -2.35619 9.28536e-17
