#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000216667 0 -520 -520 210
0.000216667 20 -416 -416 160
0.000216667 40 -424 -424 230
0.000216667 60 -384 -384 164
0.000216667 80 -488 -488 178
0.000216667 100 -444 -444 208
0.000216667 120 -504 -504 226
0.000216667 140 -500 -500 282
0.000216667 160 -436 -436 130
0.000216667 180 -356 -356 40
0.000216667 200 -456 -456 16
0.000216667 220 -420 -420 40
0.000216667 240 -396 -396 142
0.000216667 260 -404 -404 136
0.000216667 280 -412 -412 136
0.000216667 300 -428 -428 124
0.000216667 320 -364 -364 14
0.000216667 340 -396 -396 68
0.000216667 360 -376 -376 106
0.000216667 380 -452 -452 166
0.000216667 400 -388 -388 78
0.000216667 420 -384 -384 56
0.000216667 440 -328 -328 2
0.000216667 460 -400 -400 10
0.000216667 480 -372 -372 36
0.000216667 500 -388 -388 32
0.000216667 520 -428 -428 26
0.000216667 540 -384 -384 28
0.000216667 560 -352 -352 38
0.000216667 580 -380 -380 60
0.000216667 600 -380 -380 88
0.000216667 620 -316 -316 68
0.000216667 640 -548 -548 284
0.000216667 660 -388 -388 100
0.000216667 680 -324 -324 34
0.000216667 700 -400 -400 52
0.000216667 720 -412 -412 46
0.000216667 740 -496 -496 56
0.000216667 760 -376 -376 80
0.000216667 780 -500 -500 130
0.000216667 800 -396 -396 144
0.000216667 820 -372 -372 8
0.000216667 840 -376 -376 46
0.000216667 860 -308 -308 40
0.000216667 880 -440 -440 56
0.000216667 900 -392 -392 82
0.000216667 920 -444 -444 120
0.000216667 940 -372 -372 22
0.000216667 960 -440 -440 72
0.000216667 980 -448 -448 48
0.000216667 1000 -464 -464 140
0.000216667 1020 -396 -396 138
0.000216667 1040 -420 -420 212
0.000216667 1060 -396 -396 132
0.000216667 1080 -344 -344 30
0.000216667 1100 -400 -400 52
0.000216667 1120 -456 -456 24
0.000216667 1140 -408 -408 86
0.000216667 1160 -384 -384 100
0.000216667 1180 -504 -504 224
0.000216667 1200 -352 -352 106
0.000216667 1220 -452 -452 134
0.000216667 1240 -428 -428 178
0.000216667 1260 -352 -352 122
0.000216667 1280 -416 -416 106
0.000216667 1300 -380 -380 82
0.000216667 1320 -440 -440 56
0.000216667 1340 -396 -396 42
0.000216667 1360 -416 -416 170
0.000216667 1380 -312 -312 30
0.000216667 1400 -444 -444 88
0.000216667 1420 -480 -480 100
0.000216667 1440 -420 -420 146
0.000216667 1460 -396 -396 62
0.000216667 1480 -360 -360 24
0.000216667 1500 -464 -464 144
0.000216667 1520 -396 -396 86
0.000216667 1540 -368 -368 10
0.000216667 1560 -380 -380 10
0.000216667 1580 -540 -540 100
0.000216667 1600 -412 -412 138
0.000216667 1620 -460 -460 80
0.000216667 1640 -432 -432 28
0.000216667 1660 -372 -372 76
0.000216667 1680 -368 -368 14
0.000216667 1700 -400 -400 128
0.000216667 1720 -428 -428 132
0.000216667 1740 -412 -412 216
0.000216667 1760 -396 -396 174
0.000216667 1780 -372 -372 40
0.000216667 1800 -352 -352 76
0.000216667 1820 -368 -368 6
0.000216667 1840 -416 -416 18
0.000216667 1860 -448 -448 24
0.000216667 1880 -376 -376 38
0.000216667 1900 -384 -384 12
0.000216667 1920 -432 -432 116
0.000216667 1940 -444 -444 22
0.000216667 1960 -356 -356 60
0.000216667 1980 -356 -356 64
0.000216667 2000 -352 -352 12
