#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000166667 0 -732 -732 380
0.000166667 20 -668 -668 362
0.000166667 40 -684 -684 356
0.000166667 60 -684 -684 366
0.000166667 80 -676 -676 342
0.000166667 100 -760 -760 390
0.000166667 120 -684 -684 366
0.000166667 140 -668 -668 350
0.000166667 160 -672 -672 350
0.000166667 180 -696 -696 366
0.000166667 200 -680 -680 350
0.000166667 220 -764 -764 386
0.000166667 240 -704 -704 372
0.000166667 260 -628 -628 336
0.000166667 280 -736 -736 382
0.000166667 300 -700 -700 362
0.000166667 320 -720 -720 376
0.000166667 340 -756 -756 388
0.000166667 360 -692 -692 366
0.000166667 380 -724 -724 378
0.000166667 400 -696 -696 368
0.000166667 420 -700 -700 370
0.000166667 440 -748 -748 386
0.000166667 460 -684 -684 366
0.000166667 480 -700 -700 366
0.000166667 500 -700 -700 366
0.000166667 520 -736 -736 382
0.000166667 540 -656 -656 342
0.000166667 560 -712 -712 376
0.000166667 580 -680 -680 354
0.000166667 600 -724 -724 374
0.000166667 620 -716 -716 370
0.000166667 640 -672 -672 360
0.000166667 660 -748 -748 380
0.000166667 680 -708 -708 374
0.000166667 700 -704 -704 372
0.000166667 720 -704 -704 356
0.000166667 740 -736 -736 382
0.000166667 760 -700 -700 368
0.000166667 780 -692 -692 362
0.000166667 800 -708 -708 374
0.000166667 820 -700 -700 370
0.000166667 840 -708 -708 356
0.000166667 860 -724 -724 364
0.000166667 880 -688 -688 366
0.000166667 900 -684 -684 362
0.000166667 920 -648 -648 348
0.000166667 940 -680 -680 362
0.000166667 960 -724 -724 378
0.000166667 980 -676 -676 362
0.000166667 1000 -720 -720 376
0.000166667 1020 -712 -712 354
0.000166667 1040 -672 -672 364
0.000166667 1060 -672 -672 358
0.000166667 1080 -708 -708 374
0.000166667 1100 -684 -684 344
0.000166667 1120 -680 -680 346
0.000166667 1140 -720 -720 376
0.000166667 1160 -636 -636 348
0.000166667 1180 -720 -720 372
0.000166667 1200 -728 -728 378
0.000166667 1220 -700 -700 350
0.000166667 1240 -640 -640 346
0.000166667 1260 -692 -692 368
0.000166667 1280 -684 -684 364
0.000166667 1300 -720 -720 376
0.000166667 1320 -696 -696 362
0.000166667 1340 -724 -724 378
0.000166667 1360 -648 -648 352
0.000166667 1380 -696 -696 364
0.000166667 1400 -736 -736 382
0.000166667 1420 -728 -728 380
0.000166667 1440 -664 -664 352
0.000166667 1460 -720 -720 370
0.000166667 1480 -716 -716 374
0.000166667 1500 -652 -652 350
0.000166667 1520 -680 -680 354
0.000166667 1540 -740 -740 382
0.000166667 1560 -728 -728 374
0.000166667 1580 -740 -740 384
0.000166667 1600 -636 -636 346
0.000166667 1620 -684 -684 364
0.000166667 1640 -676 -676 362
0.000166667 1660 -744 -744 384
0.000166667 1680 -684 -684 348
0.000166667 1700 -732 -732 376
0.000166667 1720 -728 -728 370
0.000166667 1740 -664 -664 344
0.000166667 1760 -624 -624 342
0.000166667 1780 -660 -660 360
0.000166667 1800 -628 -628 326
0.000166667 1820 -644 -644 306
0.000166667 1840 -696 -696 356
0.000166667 1860 -700 -700 364
0.000166667 1880 -712 -712 368
0.000166667 1900 -680 -680 362
0.000166667 1920 -720 -720 376
0.000166667 1940 -716 -716 372
0.000166667 1960 -728 -728 380
0.000166667 1980 -728 -728 380
0.000166667 2000 -696 -696 372
