#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000333333 0 -224 -224 42
0.000333333 20 -192 -192 14
0.000333333 40 -204 -204 12
0.000333333 60 -208 -208 6
0.000333333 80 -260 -260 16
0.000333333 100 -176 -176 34
0.000333333 120 -196 -196 4
0.000333333 140 -272 -272 34
0.000333333 160 -240 -240 58
0.000333333 180 -232 -232 24
0.000333333 200 -136 -136 2
0.000333333 220 -220 -220 84
0.000333333 240 -272 -272 16
0.000333333 260 -196 -196 0
0.000333333 280 -200 -200 26
0.000333333 300 -280 -280 92
0.000333333 320 -224 -224 22
0.000333333 340 -260 -260 92
0.000333333 360 -204 -204 2
0.000333333 380 -248 -248 48
0.000333333 400 -232 -232 26
0.000333333 420 -304 -304 62
0.000333333 440 -248 -248 12
0.000333333 460 -268 -268 22
0.000333333 480 -212 -212 16
0.000333333 500 -192 -192 42
0.000333333 520 -252 -252 62
0.000333333 540 -260 -260 42
0.000333333 560 -252 -252 66
0.000333333 580 -220 -220 34
0.000333333 600 -176 -176 18
0.000333333 620 -164 -164 32
0.000333333 640 -232 -232 28
0.000333333 660 -236 -236 54
0.000333333 680 -248 -248 0
0.000333333 700 -200 -200 32
0.000333333 720 -192 -192 34
0.000333333 740 -196 -196 34
0.000333333 760 -268 -268 28
0.000333333 780 -240 -240 68
0.000333333 800 -176 -176 52
0.000333333 820 -180 -180 52
0.000333333 840 -208 -208 16
0.000333333 860 -136 -136 42
0.000333333 880 -224 -224 28
0.000333333 900 -272 -272 46
0.000333333 920 -200 -200 94
0.000333333 940 -216 -216 4
0.000333333 960 -236 -236 60
0.000333333 980 -256 -256 6
0.000333333 1000 -324 -324 66
0.000333333 1020 -308 -308 10
0.000333333 1040 -256 -256 64
0.000333333 1060 -264 -264 90
0.000333333 1080 -176 -176 10
0.000333333 1100 -232 -232 20
0.000333333 1120 -196 -196 6
0.000333333 1140 -304 -304 140
0.000333333 1160 -244 -244 46
0.000333333 1180 -248 -248 12
0.000333333 1200 -224 -224 2
0.000333333 1220 -204 -204 36
0.000333333 1240 -220 -220 70
0.000333333 1260 -228 -228 110
0.000333333 1280 -240 -240 40
0.000333333 1300 -244 -244 20
0.000333333 1320 -236 -236 74
0.000333333 1340 -296 -296 62
0.000333333 1360 -204 -204 30
0.000333333 1380 -268 -268 46
0.000333333 1400 -212 -212 8
0.000333333 1420 -224 -224 18
0.000333333 1440 -292 -292 10
0.000333333 1460 -256 -256 34
0.000333333 1480 -252 -252 26
0.000333333 1500 -260 -260 46
0.000333333 1520 -256 -256 12
0.000333333 1540 -236 -236 40
0.000333333 1560 -232 -232 14
0.000333333 1580 -228 -228 14
0.000333333 1600 -236 -236 100
0.000333333 1620 -224 -224 18
0.000333333 1640 -264 -264 36
0.000333333 1660 -220 -220 10
0.000333333 1680 -268 -268 12
0.000333333 1700 -260 -260 96
0.000333333 1720 -204 -204 40
0.000333333 1740 -160 -160 2
0.000333333 1760 -208 -208 28
0.000333333 1780 -260 -260 14
0.000333333 1800 -212 -212 48
0.000333333 1820 -188 -188 4
0.000333333 1840 -244 -244 70
0.000333333 1860 -220 -220 12
0.000333333 1880 -228 -228 66
0.000333333 1900 -212 -212 34
0.000333333 1920 -256 -256 4
0.000333333 1940 -224 -224 44
0.000333333 1960 -220 -220 80
0.000333333 1980 -244 -244 26
0.000333333 2000 -172 -172 6
