#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000266667 0 -348 -348 14
0.000266667 20 -332 -332 38
0.000266667 40 -320 -320 0
0.000266667 60 -232 -232 2
0.000266667 80 -332 -332 42
0.000266667 100 -332 -332 28
0.000266667 120 -272 -272 48
0.000266667 140 -316 -316 36
0.000266667 160 -296 -296 122
0.000266667 180 -328 -328 30
0.000266667 200 -268 -268 36
0.000266667 220 -304 -304 86
0.000266667 240 -264 -264 34
0.000266667 260 -312 -312 110
0.000266667 280 -264 -264 10
0.000266667 300 -284 -284 86
0.000266667 320 -312 -312 110
0.000266667 340 -324 -324 34
0.000266667 360 -308 -308 2
0.000266667 380 -316 -316 6
0.000266667 400 -308 -308 72
0.000266667 420 -252 -252 60
0.000266667 440 -252 -252 74
0.000266667 460 -256 -256 16
0.000266667 480 -300 -300 28
0.000266667 500 -312 -312 78
0.000266667 520 -328 -328 110
0.000266667 540 -356 -356 32
0.000266667 560 -312 -312 12
0.000266667 580 -344 -344 44
0.000266667 600 -356 -356 130
0.000266667 620 -288 -288 28
0.000266667 640 -324 -324 4
0.000266667 660 -280 -280 18
0.000266667 680 -316 -316 76
0.000266667 700 -296 -296 52
0.000266667 720 -340 -340 56
0.000266667 740 -268 -268 30
0.000266667 760 -316 -316 24
0.000266667 780 -264 -264 10
0.000266667 800 -308 -308 64
0.000266667 820 -292 -292 34
0.000266667 840 -360 -360 84
0.000266667 860 -260 -260 76
0.000266667 880 -336 -336 102
0.000266667 900 -340 -340 72
0.000266667 920 -232 -232 8
0.000266667 940 -308 -308 58
0.000266667 960 -260 -260 90
0.000266667 980 -328 -328 14
0.000266667 1000 -268 -268 14
0.000266667 1020 -324 -324 86
0.000266667 1040 -304 -304 38
0.000266667 1060 -296 -296 92
0.000266667 1080 -308 -308 58
0.000266667 1100 -292 -292 74
0.000266667 1120 -260 -260 28
0.000266667 1140 -292 -292 20
0.000266667 1160 -216 -216 48
0.000266667 1180 -264 -264 32
0.000266667 1200 -308 -308 14
0.000266667 1220 -304 -304 2
0.000266667 1240 -276 -276 64
0.000266667 1260 -316 -316 16
0.000266667 1280 -284 -284 18
0.000266667 1300 -256 -256 34
0.000266667 1320 -276 -276 94
0.000266667 1340 -372 -372 12
0.000266667 1360 -324 -324 114
0.000266667 1380 -280 -280 38
0.000266667 1400 -280 -280 50
0.000266667 1420 -272 -272 4
0.000266667 1440 -272 -272 18
0.000266667 1460 -296 -296 56
0.000266667 1480 -328 -328 22
0.000266667 1500 -304 -304 46
0.000266667 1520 -308 -308 88
0.000266667 1540 -324 -324 50
0.000266667 1560 -292 -292 104
0.000266667 1580 -288 -288 26
0.000266667 1600 -304 -304 36
0.000266667 1620 -280 -280 8
0.000266667 1640 -352 -352 46
0.000266667 1660 -292 -292 54
0.000266667 1680 -292 -292 68
0.000266667 1700 -276 -276 92
0.000266667 1720 -272 -272 8
0.000266667 1740 -336 -336 94
0.000266667 1760 -292 -292 2
0.000266667 1780 -340 -340 44
0.000266667 1800 -284 -284 114
0.000266667 1820 -284 -284 30
0.000266667 1840 -228 -228 4
0.000266667 1860 -344 -344 72
0.000266667 1880 -312 -312 92
0.000266667 1900 -268 -268 78
0.000266667 1920 -368 -368 22
0.000266667 1940 -288 -288 124
0.000266667 1960 -320 -320 110
0.000266667 1980 -312 -312 4
0.000266667 2000 -284 -284 120
