#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000316667 0 -252 -252 36
0.000316667 20 -272 -272 30
0.000316667 40 -284 -284 30
0.000316667 60 -308 -308 74
0.000316667 80 -200 -200 28
0.000316667 100 -248 -248 46
0.000316667 120 -272 -272 46
0.000316667 140 -232 -232 4
0.000316667 160 -240 -240 80
0.000316667 180 -228 -228 0
0.000316667 200 -288 -288 38
0.000316667 220 -276 -276 8
0.000316667 240 -256 -256 26
0.000316667 260 -268 -268 16
0.000316667 280 -204 -204 18
0.000316667 300 -204 -204 26
0.000316667 320 -252 -252 34
0.000316667 340 -280 -280 8
0.000316667 360 -208 -208 64
0.000316667 380 -176 -176 26
0.000316667 400 -172 -172 4
0.000316667 420 -244 -244 22
0.000316667 440 -236 -236 26
0.000316667 460 -244 -244 18
0.000316667 480 -256 -256 30
0.000316667 500 -284 -284 2
0.000316667 520 -248 -248 20
0.000316667 540 -164 -164 4
0.000316667 560 -228 -228 18
0.000316667 580 -172 -172 28
0.000316667 600 -292 -292 34
0.000316667 620 -228 -228 94
0.000316667 640 -264 -264 2
0.000316667 660 -264 -264 38
0.000316667 680 -228 -228 10
0.000316667 700 -232 -232 68
0.000316667 720 -220 -220 32
0.000316667 740 -248 -248 4
0.000316667 760 -236 -236 36
0.000316667 780 -224 -224 24
0.000316667 800 -276 -276 4
0.000316667 820 -160 -160 36
0.000316667 840 -252 -252 66
0.000316667 860 -304 -304 46
0.000316667 880 -312 -312 26
0.000316667 900 -252 -252 22
0.000316667 920 -208 -208 52
0.000316667 940 -232 -232 16
0.000316667 960 -208 -208 22
0.000316667 980 -236 -236 62
0.000316667 1000 -252 -252 42
0.000316667 1020 -224 -224 2
0.000316667 1040 -328 -328 2
0.000316667 1060 -244 -244 34
0.000316667 1080 -240 -240 6
0.000316667 1100 -284 -284 44
0.000316667 1120 -256 -256 20
0.000316667 1140 -236 -236 74
0.000316667 1160 -212 -212 10
0.000316667 1180 -236 -236 66
0.000316667 1200 -260 -260 16
0.000316667 1220 -292 -292 82
0.000316667 1240 -184 -184 18
0.000316667 1260 -224 -224 24
0.000316667 1280 -220 -220 28
0.000316667 1300 -240 -240 50
0.000316667 1320 -268 -268 70
0.000316667 1340 -192 -192 18
0.000316667 1360 -248 -248 38
0.000316667 1380 -192 -192 8
0.000316667 1400 -228 -228 78
0.000316667 1420 -264 -264 32
0.000316667 1440 -236 -236 18
0.000316667 1460 -180 -180 54
0.000316667 1480 -284 -284 6
0.000316667 1500 -264 -264 20
0.000316667 1520 -228 -228 30
0.000316667 1540 -220 -220 0
0.000316667 1560 -268 -268 50
0.000316667 1580 -220 -220 52
0.000316667 1600 -208 -208 60
0.000316667 1620 -252 -252 40
0.000316667 1640 -216 -216 28
0.000316667 1660 -228 -228 18
0.000316667 1680 -240 -240 28
0.000316667 1700 -272 -272 16
0.000316667 1720 -296 -296 98
0.000316667 1740 -268 -268 22
0.000316667 1760 -256 -256 4
0.000316667 1780 -228 -228 108
0.000316667 1800 -216 -216 36
0.000316667 1820 -276 -276 70
0.000316667 1840 -236 -236 22
0.000316667 1860 -192 -192 10
0.000316667 1880 -260 -260 50
0.000316667 1900 -244 -244 4
0.000316667 1920 -232 -232 56
0.000316667 1940 -268 -268 34
0.000316667 1960 -288 -288 68
0.000316667 1980 -200 -200 14
0.000316667 2000 -212 -212 36
