#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000233333 0 -380 -380 18
0.000233333 20 -360 -360 4
0.000233333 40 -336 -336 70
0.000233333 60 -368 -368 116
0.000233333 80 -384 -384 118
0.000233333 100 -408 -408 94
0.000233333 120 -408 -408 36
0.000233333 140 -392 -392 20
0.000233333 160 -364 -364 66
0.000233333 180 -356 -356 94
0.000233333 200 -436 -436 28
0.000233333 220 -332 -332 62
0.000233333 240 -384 -384 80
0.000233333 260 -316 -316 40
0.000233333 280 -308 -308 16
0.000233333 300 -316 -316 50
0.000233333 320 -376 -376 40
0.000233333 340 -308 -308 34
0.000233333 360 -288 -288 74
0.000233333 380 -324 -324 84
0.000233333 400 -404 -404 118
0.000233333 420 -432 -432 134
0.000233333 440 -316 -316 6
0.000233333 460 -376 -376 112
0.000233333 480 -420 -420 110
0.000233333 500 -408 -408 12
0.000233333 520 -324 -324 22
0.000233333 540 -456 -456 78
0.000233333 560 -420 -420 46
0.000233333 580 -292 -292 96
0.000233333 600 -340 -340 16
0.000233333 620 -364 -364 28
0.000233333 640 -328 -328 44
0.000233333 660 -456 -456 214
0.000233333 680 -480 -480 244
0.000233333 700 -368 -368 24
0.000233333 720 -424 -424 32
0.000233333 740 -288 -288 12
0.000233333 760 -324 -324 12
0.000233333 780 -360 -360 130
0.000233333 800 -408 -408 16
0.000233333 820 -376 -376 14
0.000233333 840 -400 -400 74
0.000233333 860 -424 -424 194
0.000233333 880 -304 -304 52
0.000233333 900 -296 -296 34
0.000233333 920 -292 -292 24
0.000233333 940 -316 -316 112
0.000233333 960 -380 -380 90
0.000233333 980 -284 -284 22
0.000233333 1000 -380 -380 28
0.000233333 1020 -332 -332 44
0.000233333 1040 -404 -404 72
0.000233333 1060 -388 -388 32
0.000233333 1080 -348 -348 4
0.000233333 1100 -376 -376 22
0.000233333 1120 -368 -368 106
0.000233333 1140 -360 -360 114
0.000233333 1160 -384 -384 70
0.000233333 1180 -412 -412 162
0.000233333 1200 -328 -328 66
0.000233333 1220 -432 -432 44
0.000233333 1240 -428 -428 174
0.000233333 1260 -392 -392 136
0.000233333 1280 -392 -392 170
0.000233333 1300 -372 -372 132
0.000233333 1320 -356 -356 200
0.000233333 1340 -356 -356 54
0.000233333 1360 -336 -336 20
0.000233333 1380 -356 -356 104
0.000233333 1400 -348 -348 8
0.000233333 1420 -328 -328 2
0.000233333 1440 -392 -392 52
0.000233333 1460 -388 -388 96
0.000233333 1480 -372 -372 152
0.000233333 1500 -388 -388 46
0.000233333 1520 -396 -396 68
0.000233333 1540 -328 -328 108
0.000233333 1560 -380 -380 166
0.000233333 1580 -400 -400 122
0.000233333 1600 -448 -448 4
0.000233333 1620 -412 -412 0
0.000233333 1640 -368 -368 10
0.000233333 1660 -268 -268 36
0.000233333 1680 -376 -376 44
0.000233333 1700 -412 -412 76
0.000233333 1720 -408 -408 70
0.000233333 1740 -348 -348 52
0.000233333 1760 -432 -432 22
0.000233333 1780 -420 -420 152
0.000233333 1800 -348 -348 80
0.000233333 1820 -376 -376 162
0.000233333 1840 -424 -424 166
0.000233333 1860 -404 -404 180
0.000233333 1880 -376 -376 110
0.000233333 1900 -340 -340 148
0.000233333 1920 -336 -336 14
0.000233333 1940 -408 -408 98
0.000233333 1960 -312 -312 38
0.000233333 1980 -332 -332 104
0.000233333 2000 -332 -332 40
