#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000183333 0 -656 -656 352
0.000183333 20 -632 -632 346
0.000183333 40 -660 -660 350
0.000183333 60 -680 -680 356
0.000183333 80 -644 -644 338
0.000183333 100 -624 -624 336
0.000183333 120 -704 -704 372
0.000183333 140 -652 -652 354
0.000183333 160 -608 -608 334
0.000183333 180 -620 -620 314
0.000183333 200 -648 -648 340
0.000183333 220 -632 -632 324
0.000183333 240 -636 -636 346
0.000183333 260 -624 -624 338
0.000183333 280 -604 -604 340
0.000183333 300 -624 -624 336
0.000183333 320 -592 -592 326
0.000183333 340 -636 -636 328
0.000183333 360 -632 -632 332
0.000183333 380 -632 -632 328
0.000183333 400 -632 -632 336
0.000183333 420 -660 -660 336
0.000183333 440 -616 -616 320
0.000183333 460 -552 -552 272
0.000183333 480 -516 -516 240
0.000183333 500 -568 -568 264
0.000183333 520 -560 -560 296
0.000183333 540 -660 -660 318
0.000183333 560 -656 -656 352
0.000183333 580 -604 -604 336
0.000183333 600 -648 -648 358
0.000183333 620 -636 -636 344
0.000183333 640 -616 -616 314
0.000183333 660 -628 -628 320
0.000183333 680 -544 -544 242
0.000183333 700 -624 -624 324
0.000183333 720 -608 -608 318
0.000183333 740 -556 -556 288
0.000183333 760 -540 -540 286
0.000183333 780 -528 -528 288
0.000183333 800 -512 -512 236
0.000183333 820 -568 -568 302
0.000183333 840 -628 -628 344
0.000183333 860 -608 -608 308
0.000183333 880 -604 -604 324
0.000183333 900 -596 -596 326
0.000183333 920 -628 -628 336
0.000183333 940 -548 -548 256
0.000183333 960 -560 -560 256
0.000183333 980 -684 -684 364
0.000183333 1000 -600 -600 324
0.000183333 1020 -668 -668 356
0.000183333 1040 -496 -496 252
0.000183333 1060 -520 -520 240
0.000183333 1080 -656 -656 350
0.000183333 1100 -576 -576 296
0.000183333 1120 -704 -704 374
0.000183333 1140 -640 -640 348
0.000183333 1160 -636 -636 334
0.000183333 1180 -664 -664 336
0.000183333 1200 -680 -680 356
0.000183333 1220 -628 -628 340
0.000183333 1240 -652 -652 348
0.000183333 1260 -680 -680 362
0.000183333 1280 -632 -632 328
0.000183333 1300 -640 -640 328
0.000183333 1320 -656 -656 342
0.000183333 1340 -636 -636 346
0.000183333 1360 -652 -652 358
0.000183333 1380 -640 -640 332
0.000183333 1400 -624 -624 332
0.000183333 1420 -664 -664 330
0.000183333 1440 -624 -624 332
0.000183333 1460 -600 -600 296
0.000183333 1480 -632 -632 346
0.000183333 1500 -624 -624 324
0.000183333 1520 -584 -584 312
0.000183333 1540 -644 -644 344
0.000183333 1560 -716 -716 376
0.000183333 1580 -632 -632 318
0.000183333 1600 -568 -568 310
0.000183333 1620 -620 -620 298
0.000183333 1640 -524 -524 262
0.000183333 1660 -672 -672 362
0.000183333 1680 -608 -608 342
0.000183333 1700 -636 -636 280
0.000183333 1720 -616 -616 304
0.000183333 1740 -660 -660 360
0.000183333 1760 -652 -652 346
0.000183333 1780 -600 -600 312
0.000183333 1800 -568 -568 300
0.000183333 1820 -644 -644 306
0.000183333 1840 -628 -628 340
0.000183333 1860 -684 -684 356
0.000183333 1880 -680 -680 360
0.000183333 1900 -696 -696 360
0.000183333 1920 -620 -620 328
0.000183333 1940 -608 -608 316
0.000183333 1960 -704 -704 364
0.000183333 1980 -664 -664 346
0.000183333 2000 -716 -716 378
