#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.000116667 0 -784 -784 396
0.000116667 20 -800 -800 400
0.000116667 40 -792 -792 398
0.000116667 60 -772 -772 392
0.000116667 80 -800 -800 400
0.000116667 100 -800 -800 400
0.000116667 120 -792 -792 398
0.000116667 140 -800 -800 400
0.000116667 160 -776 -776 394
0.000116667 180 -792 -792 398
0.000116667 200 -800 -800 400
0.000116667 220 -792 -792 398
0.000116667 240 -792 -792 398
0.000116667 260 -800 -800 400
0.000116667 280 -772 -772 392
0.000116667 300 -776 -776 394
0.000116667 320 -780 -780 394
0.000116667 340 -800 -800 400
0.000116667 360 -800 -800 400
0.000116667 380 -792 -792 398
0.000116667 400 -800 -800 400
0.000116667 420 -780 -780 394
0.000116667 440 -784 -784 396
0.000116667 460 -776 -776 394
0.000116667 480 -792 -792 398
0.000116667 500 -800 -800 400
0.000116667 520 -772 -772 392
0.000116667 540 -740 -740 378
0.000116667 560 -784 -784 396
0.000116667 580 -792 -792 398
0.000116667 600 -784 -784 394
0.000116667 620 -800 -800 400
0.000116667 640 -792 -792 398
0.000116667 660 -800 -800 400
0.000116667 680 -800 -800 400
0.000116667 700 -784 -784 396
0.000116667 720 -784 -784 396
0.000116667 740 -776 -776 392
0.000116667 760 -772 -772 392
0.000116667 780 -788 -788 396
0.000116667 800 -776 -776 394
0.000116667 820 -792 -792 398
0.000116667 840 -784 -784 396
0.000116667 860 -776 -776 394
0.000116667 880 -792 -792 398
0.000116667 900 -800 -800 400
0.000116667 920 -792 -792 398
0.000116667 940 -784 -784 396
0.000116667 960 -792 -792 398
0.000116667 980 -800 -800 400
0.000116667 1000 -800 -800 400
0.000116667 1020 -800 -800 400
0.000116667 1040 -760 -760 384
0.000116667 1060 -792 -792 398
0.000116667 1080 -792 -792 398
0.000116667 1100 -772 -772 392
0.000116667 1120 -784 -784 396
0.000116667 1140 -800 -800 400
0.000116667 1160 -800 -800 400
0.000116667 1180 -776 -776 394
0.000116667 1200 -792 -792 398
0.000116667 1220 -800 -800 400
0.000116667 1240 -776 -776 394
0.000116667 1260 -792 -792 398
0.000116667 1280 -792 -792 398
0.000116667 1300 -784 -784 396
0.000116667 1320 -788 -788 396
0.000116667 1340 -784 -784 396
0.000116667 1360 -776 -776 394
0.000116667 1380 -792 -792 398
0.000116667 1400 -772 -772 392
0.000116667 1420 -776 -776 394
0.000116667 1440 -800 -800 400
0.000116667 1460 -792 -792 398
0.000116667 1480 -800 -800 400
0.000116667 1500 -800 -800 400
0.000116667 1520 -792 -792 398
0.000116667 1540 -792 -792 398
0.000116667 1560 -800 -800 400
0.000116667 1580 -800 -800 400
0.000116667 1600 -776 -776 394
0.000116667 1620 -768 -768 392
0.000116667 1640 -800 -800 400
0.000116667 1660 -772 -772 392
0.000116667 1680 -788 -788 396
0.000116667 1700 -792 -792 398
0.000116667 1720 -792 -792 398
0.000116667 1740 -776 -776 394
0.000116667 1760 -800 -800 400
0.000116667 1780 -792 -792 398
0.000116667 1800 -792 -792 398
0.000116667 1820 -792 -792 398
0.000116667 1840 -792 -792 398
0.000116667 1860 -784 -784 396
0.000116667 1880 -800 -800 400
0.000116667 1900 -792 -792 398
0.000116667 1920 -800 -800 400
0.000116667 1940 -784 -784 396
0.000116667 1960 -776 -776 394
0.000116667 1980 -764 -764 386
0.000116667 2000 -792 -792 398
