#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.0004 0 -172 -172 6
0.0004 20 -164 -164 14
0.0004 40 -228 -228 16
0.0004 60 -168 -168 54
0.0004 80 -200 -200 46
0.0004 100 -156 -156 14
0.0004 120 -204 -204 58
0.0004 140 -196 -196 26
0.0004 160 -168 -168 22
0.0004 180 -196 -196 24
0.0004 200 -156 -156 34
0.0004 220 -216 -216 102
0.0004 240 -220 -220 10
0.0004 260 -192 -192 50
0.0004 280 -184 -184 50
0.0004 300 -224 -224 18
0.0004 320 -204 -204 46
0.0004 340 -136 -136 2
0.0004 360 -196 -196 32
0.0004 380 -212 -212 14
0.0004 400 -200 -200 44
0.0004 420 -212 -212 26
0.0004 440 -140 -140 14
0.0004 460 -144 -144 6
0.0004 480 -204 -204 40
0.0004 500 -156 -156 2
0.0004 520 -160 -160 30
0.0004 540 -196 -196 16
0.0004 560 -212 -212 64
0.0004 580 -112 -112 28
0.0004 600 -208 -208 16
0.0004 620 -208 -208 10
0.0004 640 -208 -208 24
0.0004 660 -192 -192 94
0.0004 680 -180 -180 52
0.0004 700 -192 -192 14
0.0004 720 -204 -204 2
0.0004 740 -184 -184 78
0.0004 760 -200 -200 36
0.0004 780 -200 -200 16
0.0004 800 -148 -148 56
0.0004 820 -152 -152 14
0.0004 840 -268 -268 32
0.0004 860 -200 -200 16
0.0004 880 -196 -196 30
0.0004 900 -232 -232 8
0.0004 920 -152 -152 20
0.0004 940 -212 -212 34
0.0004 960 -216 -216 66
0.0004 980 -164 -164 20
0.0004 1000 -144 -144 28
0.0004 1020 -196 -196 80
0.0004 1040 -176 -176 92
0.0004 1060 -156 -156 52
0.0004 1080 -188 -188 10
0.0004 1100 -228 -228 46
0.0004 1120 -132 -132 6
0.0004 1140 -216 -216 2
0.0004 1160 -180 -180 6
0.0004 1180 -220 -220 16
0.0004 1200 -212 -212 58
0.0004 1220 -148 -148 8
0.0004 1240 -196 -196 20
0.0004 1260 -240 -240 72
0.0004 1280 -200 -200 48
0.0004 1300 -204 -204 4
0.0004 1320 -168 -168 22
0.0004 1340 -192 -192 60
0.0004 1360 -212 -212 16
0.0004 1380 -168 -168 24
0.0004 1400 -180 -180 16
0.0004 1420 -204 -204 28
0.0004 1440 -144 -144 34
0.0004 1460 -172 -172 40
0.0004 1480 -160 -160 14
0.0004 1500 -228 -228 88
0.0004 1520 -200 -200 18
0.0004 1540 -136 -136 14
0.0004 1560 -188 -188 54
0.0004 1580 -224 -224 64
0.0004 1600 -272 -272 46
0.0004 1620 -188 -188 28
0.0004 1640 -252 -252 56
0.0004 1660 -192 -192 14
0.0004 1680 -192 -192 12
0.0004 1700 -248 -248 24
0.0004 1720 -180 -180 20
0.0004 1740 -172 -172 38
0.0004 1760 -148 -148 22
0.0004 1780 -156 -156 20
0.0004 1800 -136 -136 10
0.0004 1820 -84 -84 30
0.0004 1840 -192 -192 2
0.0004 1860 -188 -188 36
0.0004 1880 -176 -176 16
0.0004 1900 -128 -128 26
0.0004 1920 -172 -172 58
0.0004 1940 -168 -168 26
0.0004 1960 -216 -216 28
0.0004 1980 -196 -196 12
0.0004 2000 -192 -192 34
