#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.00035 0 -292 -292 44
0.00035 20 -236 -236 60
0.00035 40 -212 -212 16
0.00035 60 -204 -204 2
0.00035 80 -208 -208 6
0.00035 100 -200 -200 6
0.00035 120 -236 -236 12
0.00035 140 -228 -228 24
0.00035 160 -180 -180 18
0.00035 180 -216 -216 46
0.00035 200 -240 -240 60
0.00035 220 -292 -292 70
0.00035 240 -208 -208 38
0.00035 260 -164 -164 42
0.00035 280 -180 -180 6
0.00035 300 -192 -192 38
0.00035 320 -268 -268 24
0.00035 340 -196 -196 16
0.00035 360 -240 -240 16
0.00035 380 -228 -228 4
0.00035 400 -212 -212 4
0.00035 420 -208 -208 56
0.00035 440 -188 -188 54
0.00035 460 -228 -228 22
0.00035 480 -192 -192 68
0.00035 500 -184 -184 24
0.00035 520 -168 -168 38
0.00035 540 -204 -204 62
0.00035 560 -220 -220 22
0.00035 580 -196 -196 6
0.00035 600 -240 -240 14
0.00035 620 -216 -216 12
0.00035 640 -220 -220 34
0.00035 660 -200 -200 28
0.00035 680 -148 -148 44
0.00035 700 -212 -212 12
0.00035 720 -176 -176 16
0.00035 740 -256 -256 6
0.00035 760 -288 -288 10
0.00035 780 -264 -264 16
0.00035 800 -164 -164 46
0.00035 820 -212 -212 18
0.00035 840 -228 -228 8
0.00035 860 -284 -284 68
0.00035 880 -256 -256 76
0.00035 900 -288 -288 84
0.00035 920 -248 -248 44
0.00035 940 -240 -240 34
0.00035 960 -168 -168 16
0.00035 980 -276 -276 10
0.00035 1000 -196 -196 8
0.00035 1020 -236 -236 2
0.00035 1040 -268 -268 54
0.00035 1060 -264 -264 26
0.00035 1080 -244 -244 54
0.00035 1100 -248 -248 10
0.00035 1120 -224 -224 72
0.00035 1140 -164 -164 24
0.00035 1160 -208 -208 10
0.00035 1180 -280 -280 90
0.00035 1200 -248 -248 84
0.00035 1220 -184 -184 18
0.00035 1240 -196 -196 40
0.00035 1260 -188 -188 0
0.00035 1280 -192 -192 96
0.00035 1300 -232 -232 6
0.00035 1320 -228 -228 32
0.00035 1340 -244 -244 4
0.00035 1360 -252 -252 26
0.00035 1380 -248 -248 10
0.00035 1400 -232 -232 14
0.00035 1420 -168 -168 60
0.00035 1440 -212 -212 32
0.00035 1460 -164 -164 6
0.00035 1480 -260 -260 30
0.00035 1500 -280 -280 68
0.00035 1520 -208 -208 26
0.00035 1540 -216 -216 42
0.00035 1560 -176 -176 70
0.00035 1580 -248 -248 34
0.00035 1600 -176 -176 20
0.00035 1620 -236 -236 38
0.00035 1640 -228 -228 24
0.00035 1660 -256 -256 64
0.00035 1680 -204 -204 84
0.00035 1700 -248 -248 10
0.00035 1720 -184 -184 4
0.00035 1740 -208 -208 44
0.00035 1760 -240 -240 6
0.00035 1780 -208 -208 10
0.00035 1800 -224 -224 12
0.00035 1820 -216 -216 24
0.00035 1840 -180 -180 52
0.00035 1860 -184 -184 20
0.00035 1880 -176 -176 4
0.00035 1900 -208 -208 84
0.00035 1920 -192 -192 44
0.00035 1940 -172 -172 22
0.00035 1960 -212 -212 28
0.00035 1980 -220 -220 18
0.00035 2000 -208 -208 6
