#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
0.00015 0 -764 -764 388
0.00015 20 -776 -776 394
0.00015 40 -724 -724 374
0.00015 60 -720 -720 378
0.00015 80 -764 -764 390
0.00015 100 -760 -760 388
0.00015 120 -736 -736 382
0.00015 140 -748 -748 386
0.00015 160 -764 -764 388
0.00015 180 -764 -764 390
0.00015 200 -740 -740 384
0.00015 220 -724 -724 370
0.00015 240 -764 -764 390
0.00015 260 -732 -732 382
0.00015 280 -740 -740 380
0.00015 300 -744 -744 386
0.00015 320 -752 -752 388
0.00015 340 -768 -768 392
0.00015 360 -764 -764 386
0.00015 380 -740 -740 384
0.00015 400 -764 -764 388
0.00015 420 -784 -784 396
0.00015 440 -740 -740 384
0.00015 460 -720 -720 374
0.00015 480 -696 -696 360
0.00015 500 -744 -744 382
0.00015 520 -748 -748 386
0.00015 540 -760 -760 388
0.00015 560 -768 -768 392
0.00015 580 -776 -776 394
0.00015 600 -752 -752 388
0.00015 620 -744 -744 384
0.00015 640 -740 -740 382
0.00015 660 -776 -776 390
0.00015 680 -716 -716 376
0.00015 700 -756 -756 388
0.00015 720 -756 -756 388
0.00015 740 -756 -756 388
0.00015 760 -716 -716 370
0.00015 780 -700 -700 354
0.00015 800 -712 -712 374
0.00015 820 -728 -728 376
0.00015 840 -756 -756 388
0.00015 860 -744 -744 386
0.00015 880 -676 -676 362
0.00015 900 -752 -752 388
0.00015 920 -720 -720 370
0.00015 940 -748 -748 372
0.00015 960 -752 -752 384
0.00015 980 -752 -752 388
0.00015 1000 -768 -768 390
0.00015 1020 -768 -768 392
0.00015 1040 -724 -724 372
0.00015 1060 -756 -756 388
0.00015 1080 -740 -740 378
0.00015 1100 -756 -756 388
0.00015 1120 -716 -716 374
0.00015 1140 -768 -768 392
0.00015 1160 -720 -720 378
0.00015 1180 -720 -720 370
0.00015 1200 -752 -752 384
0.00015 1220 -724 -724 374
0.00015 1240 -720 -720 378
0.00015 1260 -760 -760 390
0.00015 1280 -756 -756 388
0.00015 1300 -736 -736 382
0.00015 1320 -716 -716 374
0.00015 1340 -764 -764 390
0.00015 1360 -764 -764 386
0.00015 1380 -772 -772 392
0.00015 1400 -776 -776 394
0.00015 1420 -760 -760 388
0.00015 1440 -724 -724 380
0.00015 1460 -700 -700 360
0.00015 1480 -740 -740 382
0.00015 1500 -776 -776 394
0.00015 1520 -740 -740 382
0.00015 1540 -768 -768 390
0.00015 1560 -740 -740 384
0.00015 1580 -772 -772 392
0.00015 1600 -708 -708 372
0.00015 1620 -724 -724 376
0.00015 1640 -700 -700 368
0.00015 1660 -748 -748 386
0.00015 1680 -756 -756 386
0.00015 1700 -740 -740 380
0.00015 1720 -752 -752 382
0.00015 1740 -732 -732 376
0.00015 1760 -768 -768 390
0.00015 1780 -676 -676 360
0.00015 1800 -724 -724 378
0.00015 1820 -768 -768 392
0.00015 1840 -736 -736 380
0.00015 1860 -760 -760 390
0.00015 1880 -748 -748 386
0.00015 1900 -772 -772 392
0.00015 1920 -712 -712 370
0.00015 1940 -760 -760 388
0.00015 1960 -736 -736 382
0.00015 1980 -784 -784 396
0.00015 2000 -748 -748 386
