#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
5.83333e-05 0 -52.5665 -52.5665 7.87401
5.83333e-05 20 -56.1517 -56.1517 4.47214
5.83333e-05 40 -56.7123 -56.7123 6.48074
5.83333e-05 60 -49.841 -49.841 3.16228
5.83333e-05 80 -52.0858 -52.0858 8.24621
5.83333e-05 100 -48.8159 -48.8159 2.44949
5.83333e-05 120 -53.4911 -53.4911 3.16228
5.83333e-05 140 -47.3713 -47.3713 4.47214
5.83333e-05 160 -49.8499 -49.8499 3.74166
5.83333e-05 180 -46.8817 -46.8817 1.41421
5.83333e-05 200 -51.4482 -51.4482 4.47214
5.83333e-05 220 -54.182 -54.182 3.74166
5.83333e-05 240 -48.7212 -48.7212 1.41421
5.83333e-05 260 -51.9231 -51.9231 5.09902
5.83333e-05 280 -53.6324 -53.6324 4.24264
5.83333e-05 300 -52.6642 -52.6642 3.74166
5.83333e-05 320 -45.8462 -45.8462 7.34847
5.83333e-05 340 -42.8624 -42.8624 3.74166
5.83333e-05 360 -58.0873 -58.0873 3.16228
5.83333e-05 380 -43.2767 -43.2767 7.07107
5.83333e-05 400 -62.966 -62.966 5.83095
5.83333e-05 420 -48.0555 -48.0555 6.16441
5.83333e-05 440 -48.4697 -48.4697 6
5.83333e-05 460 -48.7788 -48.7788 4.47214
5.83333e-05 480 -56.5548 -56.5548 7.34847
5.83333e-05 500 -54.6449 -54.6449 4.89898
5.83333e-05 520 -57.659 -57.659 3.74166
5.83333e-05 540 -50.3232 -50.3232 3.74166
5.83333e-05 560 -49.3876 -49.3876 5.83095
5.83333e-05 580 -47.125 -47.125 8.3666
5.83333e-05 600 -56.2426 -56.2426 6.16441
5.83333e-05 620 -56.7803 -56.7803 2.82843
5.83333e-05 640 -42.4608 -42.4608 10.6771
5.83333e-05 660 -51.4341 -51.4341 5.09902
5.83333e-05 680 -52.7537 -52.7537 7.87401
5.83333e-05 700 -48.9838 -48.9838 6.16441
5.83333e-05 720 -53.3536 -53.3536 4.89898
5.83333e-05 740 -53.5052 -53.5052 3.74166
5.83333e-05 760 -50.6857 -50.6857 2.44949
5.83333e-05 780 -43.7871 -43.7871 5.47723
5.83333e-05 800 -47.8964 -47.8964 3.74166
5.83333e-05 820 -40.5141 -40.5141 5.09902
5.83333e-05 840 -52.9764 -52.9764 5.83095
5.83333e-05 860 -53.4105 -53.4105 3.16228
5.83333e-05 880 -51.3048 -51.3048 10.198
5.83333e-05 900 -50.6501 -50.6501 3.16228
5.83333e-05 920 -51.1532 -51.1532 3.74166
5.83333e-05 940 -53.3247 -53.3247 5.09902
5.83333e-05 960 -42.5983 -42.5983 3.16228
5.83333e-05 980 -49.1176 -49.1176 3.74166
5.83333e-05 1000 -48.2338 -48.2338 1.41421
5.83333e-05 1020 -45.6449 -45.6449 8.12404
5.83333e-05 1040 -51.6997 -51.6997 6.48074
5.83333e-05 1060 -50.636 -50.636 5.65685
5.83333e-05 1080 -49.1339 -49.1339 5.65685
5.83333e-05 1100 -52.4623 -52.4623 5.83095
5.83333e-05 1120 -46.7338 -46.7338 3.16228
5.83333e-05 1140 -54.2944 -54.2944 9.27362
5.83333e-05 1160 -46.2892 -46.2892 2.82843
5.83333e-05 1180 -57.6443 -57.6443 8.3666
5.83333e-05 1200 -46.1235 -46.1235 4.47214
5.83333e-05 1220 -48.4017 -48.4017 2.44949
5.83333e-05 1240 -46.4911 -46.4911 2.44949
5.83333e-05 1260 -43.114 -43.114 2
5.83333e-05 1280 -49.5481 -49.5481 3.74166
5.83333e-05 1300 -50.9305 -50.9305 6
5.83333e-05 1320 -40.7589 -40.7589 6.16441
5.83333e-05 1340 -51.4268 -51.4268 4.89898
5.83333e-05 1360 -59.0732 -59.0732 4.89898
5.83333e-05 1380 -48.1302 -48.1302 3.16228
5.83333e-05 1400 -54.6961 -54.6961 1.41421
5.83333e-05 1420 -55.3891 -55.3891 3.74166
5.83333e-05 1440 -44.2714 -44.2714 4.47214
5.83333e-05 1460 -56.7855 -56.7855 6.16441
5.83333e-05 1480 -44.7574 -44.7574 5.47723
5.83333e-05 1500 -53.6072 -53.6072 6.63325
5.83333e-05 1520 -42.1339 -42.1339 6
5.83333e-05 1540 -56.1287 -56.1287 4.69042
5.83333e-05 1560 -54.8802 -54.8802 5.83095
5.83333e-05 1580 -62.8735 -62.8735 5.09902
5.83333e-05 1600 -53.5947 -53.5947 2.44949
5.83333e-05 1620 -52.1679 -52.1679 6.9282
5.83333e-05 1640 -47.784 -47.784 5.47723
5.83333e-05 1660 -46.6124 -46.6124 7.34847
5.83333e-05 1680 -49.4926 -49.4926 7.87401
5.83333e-05 1700 -48.9534 -48.9534 3.16228
5.83333e-05 1720 -53.5037 -53.5037 8.24621
5.83333e-05 1740 -49.4378 -49.4378 10.2956
5.83333e-05 1760 -46.4926 -46.4926 8.24621
5.83333e-05 1780 -49.466 -49.466 4.24264
5.83333e-05 1800 -56.1841 -56.1841 2.44949
5.83333e-05 1820 -43.8588 -43.8588 1.41421
5.83333e-05 1840 -56.9283 -56.9283 5.09902
5.83333e-05 1860 -49.9105 -49.9105 8.7178
5.83333e-05 1880 -51.0836 -51.0836 6.16441
5.83333e-05 1900 -49.6124 -49.6124 5.47723
5.83333e-05 1920 -50.3765 -50.3765 6.32456
5.83333e-05 1940 -49.9105 -49.9105 5.09902
5.83333e-05 1960 -51.8055 -51.8055 3.74166
5.83333e-05 1980 -49.148 -49.148 2.44949
5.83333e-05 2000 -39.1857 -39.1857 6
