#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
7.91667e-05 0 -51.0089 -51.0089 10.8628
7.91667e-05 20 -50.4801 -50.4801 7.34847
7.91667e-05 40 -40.1909 -40.1909 8.60233
7.91667e-05 60 -38.7374 -38.7374 2.82843
7.91667e-05 80 -33.8536 -33.8536 6.16441
7.91667e-05 100 -38.2678 -38.2678 3.74166
7.91667e-05 120 -49.1213 -49.1213 6.16441
7.91667e-05 140 -43.2996 -43.2996 6.32456
7.91667e-05 160 -44.6109 -44.6109 4.69042
7.91667e-05 180 -40.6679 -40.6679 3.74166
7.91667e-05 200 -43.3336 -43.3336 2.44949
7.91667e-05 220 -41.7552 -41.7552 3.74166
7.91667e-05 240 -30.8107 -30.8107 8.94427
7.91667e-05 260 -34.0067 -34.0067 1.41421
7.91667e-05 280 -43.6553 -43.6553 6.48074
7.91667e-05 300 -38.9712 -38.9712 12.5698
7.91667e-05 320 -31.2641 -31.2641 9.16515
7.91667e-05 340 -43.1051 -43.1051 5.09902
7.91667e-05 360 -39.1339 -39.1339 4.47214
7.91667e-05 380 -40.1517 -40.1517 6.48074
7.91667e-05 400 -51.5931 -51.5931 1.41421
7.91667e-05 420 -31.4283 -31.4283 3.74166
7.91667e-05 440 -47.1428 -47.1428 8.12404
7.91667e-05 460 -41.1302 -41.1302 3.74166
7.91667e-05 480 -42.5104 -42.5104 7.87401
7.91667e-05 500 -49.4874 -49.4874 2
7.91667e-05 520 -44.2338 -44.2338 2.82843
7.91667e-05 540 -39.7699 -39.7699 6.32456
7.91667e-05 560 -41.057 -41.057 7.34847
7.91667e-05 580 -35.4142 -35.4142 3.74166
7.91667e-05 600 -42.8499 -42.8499 1.41421
7.91667e-05 620 -38.659 -38.659 5.09902
7.91667e-05 640 -31.5607 -31.5607 5.09902
7.91667e-05 660 -40.3624 -40.3624 9.48683
7.91667e-05 680 -41.6428 -41.6428 6
7.91667e-05 700 -37.5695 -37.5695 5.47723
7.91667e-05 720 -41.5784 -41.5784 5.83095
7.91667e-05 740 -33.7626 -33.7626 3.74166
7.91667e-05 760 -43.6161 -43.6161 3.16228
7.91667e-05 780 -34.932 -34.932 7.34847
7.91667e-05 800 -38.3483 -38.3483 6.63325
7.91667e-05 820 -38.591 -38.591 2.44949
7.91667e-05 840 -43.0947 -43.0947 8.3666
7.91667e-05 860 -37.8891 -37.8891 5.09902
7.91667e-05 880 -45.5178 -45.5178 8.60233
7.91667e-05 900 -43.4645 -43.4645 6.48074
7.91667e-05 920 -35.2907 -35.2907 4.89898
7.91667e-05 940 -37.1376 -37.1376 5.47723
7.91667e-05 960 -43.9534 -43.9534 6.16441
7.91667e-05 980 -32.1036 -32.1036 9.16515
7.91667e-05 1000 -38.432 -38.432 4.24264
7.91667e-05 1020 -48.1443 -48.1443 7.34847
7.91667e-05 1040 -35.5999 -35.5999 5.47723
7.91667e-05 1060 -32.7626 -32.7626 10
7.91667e-05 1080 -32.2767 -32.2767 6
7.91667e-05 1100 -35.2589 -35.2589 2
7.91667e-05 1120 -45.5466 -45.5466 7.34847
7.91667e-05 1140 -39.5377 -39.5377 3.74166
7.91667e-05 1160 -39.9948 -39.9948 4.89898
7.91667e-05 1180 -40.841 -40.841 8.60233
7.91667e-05 1200 -39.4586 -39.4586 8.83176
7.91667e-05 1220 -41.75 -41.75 4.47214
7.91667e-05 1240 -41.8551 -41.8551 5.47723
7.91667e-05 1260 -34.557 -34.557 4.24264
7.91667e-05 1280 -47.1997 -47.1997 6
7.91667e-05 1300 -34.0355 -34.0355 2.44949
7.91667e-05 1320 -39.409 -39.409 3.16228
7.91667e-05 1340 -36.1176 -36.1176 6.32456
7.91667e-05 1360 -46.3551 -46.3551 8.60233
7.91667e-05 1380 -49.2751 -49.2751 1.41421
7.91667e-05 1400 -47.1605 -47.1605 1.41421
7.91667e-05 1420 -37.5481 -37.5481 2.44949
7.91667e-05 1440 -42.5 -42.5 8.12404
7.91667e-05 1460 -36.4372 -36.4372 5.47723
7.91667e-05 1480 -56.2212 -56.2212 9.16515
7.91667e-05 1500 -45.4727 -45.4727 4.69042
7.91667e-05 1520 -38.2353 -38.2353 6.78233
7.91667e-05 1540 -37.3122 -37.3122 10
7.91667e-05 1560 -40.0784 -40.0784 7.34847
7.91667e-05 1580 -42.898 -42.898 6.16441
7.91667e-05 1600 -40.2714 -40.2714 4.24264
7.91667e-05 1620 -42.3143 -42.3143 7.34847
7.91667e-05 1640 -37.1731 -37.1731 7.48331
7.91667e-05 1660 -33.2034 -33.2034 8.12404
7.91667e-05 1680 -33.2745 -33.2745 7.07107
7.91667e-05 1700 -41.364 -41.364 11.5758
7.91667e-05 1720 -34.0784 -34.0784 11.5758
7.91667e-05 1740 -47.875 -47.875 5.09902
7.91667e-05 1760 -40.1213 -40.1213 6.16441
7.91667e-05 1780 -42.4231 -42.4231 2.44949
7.91667e-05 1800 -36.6124 -36.6124 9.27362
7.91667e-05 1820 -40.6909 -40.6909 5.47723
7.91667e-05 1840 -39.0089 -39.0089 4.24264
7.91667e-05 1860 -40.0858 -40.0858 3.74166
7.91667e-05 1880 -36.3373 -36.3373 5.09902
7.91667e-05 1900 -36.9822 -36.9822 7.07107
7.91667e-05 1920 -39.5392 -39.5392 2.44949
7.91667e-05 1940 -39.2803 -39.2803 6.32456
7.91667e-05 1960 -44.1376 -44.1376 6.78233
7.91667e-05 1980 -40.057 -40.057 8.60233
7.91667e-05 2000 -39.1783 -39.1783 2
