#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
8.75e-05 0 -42.398 -42.398 5.09902
8.75e-05 20 -37.1464 -37.1464 3.74166
8.75e-05 40 -38.1428 -38.1428 6.16441
8.75e-05 60 -27.1302 -27.1302 8.12404
8.75e-05 80 -41.0784 -41.0784 9.16515
8.75e-05 100 -35.0282 -35.0282 7.07107
8.75e-05 120 -34.8572 -34.8572 3.74166
8.75e-05 140 -38.7212 -38.7212 5.47723
8.75e-05 160 -32.9142 -32.9142 5.09902
8.75e-05 180 -34.7589 -34.7589 2.44949
8.75e-05 200 -41.1302 -41.1302 6.63325
8.75e-05 220 -30.9978 -30.9978 4.47214
8.75e-05 240 -28.3765 -28.3765 6.16441
8.75e-05 260 -36.4838 -36.4838 13.784
8.75e-05 280 -39.3447 -39.3447 5.09902
8.75e-05 300 -37.6553 -37.6553 5.09902
8.75e-05 320 -34.1302 -34.1302 1.41421
8.75e-05 340 -40.2782 -40.2782 6.48074
8.75e-05 360 -38.057 -38.057 5.09902
8.75e-05 380 -37.568 -37.568 9.48683
8.75e-05 400 -40.7463 -40.7463 6
8.75e-05 420 -33.4409 -33.4409 7.87401
8.75e-05 440 -45.159 -45.159 3.74166
8.75e-05 460 -43.614 -43.614 5.09902
8.75e-05 480 -24.0622 -24.0622 2.44949
8.75e-05 500 -37.6805 -37.6805 8
8.75e-05 520 -40.9194 -40.9194 8.24621
8.75e-05 540 -33.5622 -33.5622 2.44949
8.75e-05 560 -42.6036 -42.6036 3.16228
8.75e-05 580 -34.1051 -34.1051 10.3923
8.75e-05 600 -39.4712 -39.4712 5.47723
8.75e-05 620 -22.6746 -22.6746 4.47214
8.75e-05 640 -32.284 -32.284 1.41421
8.75e-05 660 -34.8624 -34.8624 6.16441
8.75e-05 680 -35.2286 -35.2286 7.48331
8.75e-05 700 -49.932 -49.932 6.78233
8.75e-05 720 -36.9268 -36.9268 2
8.75e-05 740 -46.6036 -46.6036 7.34847
8.75e-05 760 -29.6642 -29.6642 9.05539
8.75e-05 780 -41.057 -41.057 5.09902
8.75e-05 800 -42.4017 -42.4017 10.0995
8.75e-05 820 -31.4586 -31.4586 6.48074
8.75e-05 840 -35.784 -35.784 6.48074
8.75e-05 860 -33.8321 -33.8321 8.7178
8.75e-05 880 -37.0141 -37.0141 5.83095
8.75e-05 900 -44.7249 -44.7249 6.16441
8.75e-05 920 -38.0214 -38.0214 3.16228
8.75e-05 940 -37.3033 -37.3033 5.47723
8.75e-05 960 -42.375 -42.375 5.47723
8.75e-05 980 -33.966 -33.966 5.09902
8.75e-05 1000 -44.0916 -44.0916 11.225
8.75e-05 1020 -42.0089 -42.0089 3.74166
8.75e-05 1040 -48.034 -48.034 3.74166
8.75e-05 1060 -42.9905 -42.9905 2.44949
8.75e-05 1080 -30.8107 -30.8107 8.12404
8.75e-05 1100 -37.2322 -37.2322 7.2111
8.75e-05 1120 -28.6694 -28.6694 2.82843
8.75e-05 1140 -28.5089 -28.5089 6.16441
8.75e-05 1160 -42.5303 -42.5303 4
8.75e-05 1180 -38.5999 -38.5999 3.16228
8.75e-05 1200 -43.3499 -43.3499 4.69042
8.75e-05 1220 -29.9623 -29.9623 6.16441
8.75e-05 1240 -44.9697 -44.9697 2.44949
8.75e-05 1260 -30.4838 -30.4838 6
8.75e-05 1280 -35.0999 -35.0999 2.44949
8.75e-05 1300 -40.6945 -40.6945 5.47723
8.75e-05 1320 -22.5695 -22.5695 9.48683
8.75e-05 1340 -36.1768 -36.1768 9.27362
8.75e-05 1360 -34.5193 -34.5193 2.82843
8.75e-05 1380 -31.7108 -31.7108 7.07107
8.75e-05 1400 -35.2552 -35.2552 2.44949
8.75e-05 1420 -39.6339 -39.6339 2.44949
8.75e-05 1440 -37.1014 -37.1014 5.47723
8.75e-05 1460 -49.7552 -49.7552 4.69042
8.75e-05 1480 -36.7855 -36.7855 9.48683
8.75e-05 1500 -35.7108 -35.7108 6.16441
8.75e-05 1520 -37.3928 -37.3928 5.47723
8.75e-05 1540 -27.9519 -27.9519 6.9282
8.75e-05 1560 -27.3336 -27.3336 6.16441
8.75e-05 1580 -33.9874 -33.9874 5.65685
8.75e-05 1600 -46.557 -46.557 5.47723
8.75e-05 1620 -31.375 -31.375 7.48331
8.75e-05 1640 -35.0481 -35.0481 3.16228
8.75e-05 1660 -28.057 -28.057 4.47214
8.75e-05 1680 -33.341 -33.341 2.44949
8.75e-05 1700 -40.432 -40.432 6.16441
8.75e-05 1720 -34.716 -34.716 11.4891
8.75e-05 1740 -32.0732 -32.0732 10.7703
8.75e-05 1760 -31.4393 -31.4393 4
8.75e-05 1780 -23.6679 -23.6679 6
8.75e-05 1800 -34.9926 -34.9926 5.65685
8.75e-05 1820 -33.6376 -33.6376 7.87401
8.75e-05 1840 -38.0821 -38.0821 7.07107
8.75e-05 1860 -44.3609 -44.3609 13.0384
8.75e-05 1880 -36.5643 -36.5643 4.24264
8.75e-05 1900 -37.2233 -37.2233 5.65685
8.75e-05 1920 -31.7589 -31.7589 6.48074
8.75e-05 1940 -28.0643 -28.0643 3.4641
8.75e-05 1960 -33.1036 -33.1036 5.83095
8.75e-05 1980 -35.5126 -35.5126 2.44949
8.75e-05 2000 -36.5407 -36.5407 9.27362
