#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
3.75e-05 0 -122.855 -122.855 0
3.75e-05 20 -114.113 -114.113 0
3.75e-05 40 -108.948 -108.948 1.41421
3.75e-05 60 -109.698 -109.698 2.44949
3.75e-05 80 -110.647 -110.647 3.16228
3.75e-05 100 -115.484 -115.484 3.16228
3.75e-05 120 -109.009 -109.009 2.44949
3.75e-05 140 -107.681 -107.681 3.16228
3.75e-05 160 -114.652 -114.652 2
3.75e-05 180 -110.936 -110.936 3.4641
3.75e-05 200 -118.941 -118.941 2
3.75e-05 220 -109.25 -109.25 3.74166
3.75e-05 240 -120.398 -120.398 1.41421
3.75e-05 260 -113.027 -113.027 1.41421
3.75e-05 280 -107.513 -107.513 3.74166
3.75e-05 300 -97.8612 -97.8612 2.82843
3.75e-05 320 -109.479 -109.479 1.41421
3.75e-05 340 -115.027 -115.027 2
3.75e-05 360 -104.431 -104.431 1.41421
3.75e-05 380 -108.656 -108.656 3.74166
3.75e-05 400 -109.134 -109.134 1.41421
3.75e-05 420 -115.393 -115.393 1.41421
3.75e-05 440 -122.855 -122.855 0
3.75e-05 460 -118.359 -118.359 1.41421
3.75e-05 480 -122.855 -122.855 0
3.75e-05 500 -117.484 -117.484 1.41421
3.75e-05 520 -116.777 -116.777 2.44949
3.75e-05 540 -122.855 -122.855 0
3.75e-05 560 -117.941 -117.941 0
3.75e-05 580 -115.484 -115.484 2.44949
3.75e-05 600 -122.855 -122.855 0
3.75e-05 620 -115.902 -115.902 2.82843
3.75e-05 640 -112.186 -112.186 2
3.75e-05 660 -110.923 -110.923 4.69042
3.75e-05 680 -120.398 -120.398 1.41421
3.75e-05 700 -118.941 -118.941 2
3.75e-05 720 -116.484 -116.484 3.16228
3.75e-05 740 -111.113 -111.113 3.74166
3.75e-05 760 -120.398 -120.398 1.41421
3.75e-05 780 -118.471 -118.471 0
3.75e-05 800 -114.32 -114.32 2.44949
3.75e-05 820 -120.398 -120.398 1.41421
3.75e-05 840 -122.855 -122.855 0
3.75e-05 860 -117.941 -117.941 2.82843
3.75e-05 880 -107.479 -107.479 2.82843
3.75e-05 900 -111.711 -111.711 1.41421
3.75e-05 920 -114.686 -114.686 1.41421
3.75e-05 940 -117.941 -117.941 1.41421
3.75e-05 960 -120.398 -120.398 1.41421
3.75e-05 980 -115.393 -115.393 1.41421
3.75e-05 1000 -117.484 -117.484 1.41421
3.75e-05 1020 -120.398 -120.398 1.41421
3.75e-05 1040 -110.445 -110.445 4.24264
3.75e-05 1060 -115.027 -115.027 1.41421
3.75e-05 1080 -109.113 -109.113 2.82843
3.75e-05 1100 -117.941 -117.941 1.41421
3.75e-05 1120 -120.398 -120.398 1.41421
3.75e-05 1140 -115.027 -115.027 2.82843
3.75e-05 1160 -110.531 -110.531 1.41421
3.75e-05 1180 -115.484 -115.484 3.16228
3.75e-05 1200 -113.027 -113.027 4.89898
3.75e-05 1220 -115.152 -115.152 1.41421
3.75e-05 1240 -116.32 -116.32 1.41421
3.75e-05 1260 -115.484 -115.484 3.16228
3.75e-05 1280 -117.941 -117.941 2
3.75e-05 1300 -106.845 -106.845 2.44949
3.75e-05 1320 -102.02 -102.02 3.16228
3.75e-05 1340 -108.116 -108.116 3.74166
3.75e-05 1360 -114.634 -114.634 1.41421
3.75e-05 1380 -112.445 -112.445 2.44949
3.75e-05 1400 -105.581 -105.581 3.74166
3.75e-05 1420 -106.349 -106.349 3.74166
3.75e-05 1440 -105.229 -105.229 2.82843
3.75e-05 1460 -122.855 -122.855 0
3.75e-05 1480 -117.484 -117.484 1.41421
3.75e-05 1500 -112.923 -112.923 2.44949
3.75e-05 1520 -117.941 -117.941 0
3.75e-05 1540 -112.82 -112.82 3.16228
3.75e-05 1560 -105.323 -105.323 4.24264
3.75e-05 1580 -119.941 -119.941 0
3.75e-05 1600 -108.897 -108.897 2.44949
3.75e-05 1620 -110.931 -110.931 2.82843
3.75e-05 1640 -110.095 -110.095 1.41421
3.75e-05 1660 -111.698 -111.698 2.44949
3.75e-05 1680 -111.152 -111.152 3.16228
3.75e-05 1700 -111.863 -111.863 2.44949
3.75e-05 1720 -112.738 -112.738 2
3.75e-05 1740 -114.798 -114.798 1.41421
3.75e-05 1760 -117.941 -117.941 1.41421
3.75e-05 1780 -120.398 -120.398 1.41421
3.75e-05 1800 -120.398 -120.398 1.41421
3.75e-05 1820 -117.941 -117.941 2
3.75e-05 1840 -119.941 -119.941 0
3.75e-05 1860 -117.941 -117.941 2.44949
3.75e-05 1880 -112.57 -112.57 1.41421
3.75e-05 1900 -110.802 -110.802 2
3.75e-05 1920 -112.57 -112.57 1.41421
3.75e-05 1940 -108.988 -108.988 4.47214
3.75e-05 1960 -115.027 -115.027 1.41421
3.75e-05 1980 -116.557 -116.557 1.41421
3.75e-05 2000 -108.073 -108.073 3.16228
