#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
7.5e-05 0 -43.3676 -43.3676 4.47214
7.5e-05 20 -35.8055 -35.8055 2.44949
7.5e-05 40 -37.9926 -37.9926 6.32456
7.5e-05 60 -45.2071 -45.2071 4.24264
7.5e-05 80 -51.3802 -51.3802 2.44949
7.5e-05 100 -31.2071 -31.2071 6.16441
7.5e-05 120 -43.7589 -43.7589 6.9282
7.5e-05 140 -38.2751 -38.2751 8.3666
7.5e-05 160 -43.6088 -43.6088 4.89898
7.5e-05 180 -41.6302 -41.6302 7.34847
7.5e-05 200 -31.3802 -31.3802 8.48528
7.5e-05 220 -47.2426 -47.2426 3.16228
7.5e-05 240 -52.7034 -52.7034 5.09902
7.5e-05 260 -44.1014 -44.1014 4.24264
7.5e-05 280 -40.9786 -40.9786 5.09902
7.5e-05 300 -34.8802 -34.8802 5.47723
7.5e-05 320 -37.2641 -37.2641 7.07107
7.5e-05 340 -36.489 -36.489 4.24264
7.5e-05 360 -47.0747 -47.0747 2.82843
7.5e-05 380 -35.4623 -35.4623 6
7.5e-05 400 -33.9283 -33.9283 7.87401
7.5e-05 420 -29.9786 -29.9786 7.07107
7.5e-05 440 -42.6014 -42.6014 3.74166
7.5e-05 460 -38.7604 -38.7604 5.09902
7.5e-05 480 -41.1464 -41.1464 5.09902
7.5e-05 500 -42.9069 -42.9069 3.74166
7.5e-05 520 -35.2714 -35.2714 6
7.5e-05 540 -38.4142 -38.4142 3.16228
7.5e-05 560 -47.5214 -47.5214 7.34847
7.5e-05 580 -41.0429 -41.0429 4.69042
7.5e-05 600 -42.8232 -42.8232 3.74166
7.5e-05 620 -40.7175 -40.7175 5.09902
7.5e-05 640 -42.8358 -42.8358 6.48074
7.5e-05 660 -45.9357 -45.9357 7.87401
7.5e-05 680 -53.5214 -53.5214 5.47723
7.5e-05 700 -48.4283 -48.4283 6.16441
7.5e-05 720 -49.125 -49.125 2.44949
7.5e-05 740 -42.0747 -42.0747 6.63325
7.5e-05 760 -45.4216 -45.4216 11.225
7.5e-05 780 -48.9786 -48.9786 6.9282
7.5e-05 800 -37.3018 -37.3018 6
7.5e-05 820 -34.7175 -34.7175 9.89949
7.5e-05 840 -41.8447 -41.8447 3.16228
7.5e-05 860 -39.3284 -39.3284 4.69042
7.5e-05 880 -40.0466 -40.0466 5.09902
7.5e-05 900 -44.3713 -44.3713 6.78233
7.5e-05 920 -38.8018 -38.8018 8.94427
7.5e-05 940 -39.3055 -39.3055 6.16441
7.5e-05 960 -39.9142 -39.9142 3.74166
7.5e-05 980 -45.0466 -45.0466 5.09902
7.5e-05 1000 -47.3211 -47.3211 2.44949
7.5e-05 1020 -48.3572 -48.3572 7.34847
7.5e-05 1040 -44.4534 -44.4534 5.47723
7.5e-05 1060 -45.3388 -45.3388 2.44949
7.5e-05 1080 -42.3033 -42.3033 3.16228
7.5e-05 1100 -39.875 -39.875 6.16441
7.5e-05 1120 -44.2197 -44.2197 2.44949
7.5e-05 1140 -40.8373 -40.8373 5.47723
7.5e-05 1160 -36.739 -36.739 6
7.5e-05 1180 -27.8247 -27.8247 5.09902
7.5e-05 1200 -36.1553 -36.1553 6.16441
7.5e-05 1220 -31.9519 -31.9519 6.16441
7.5e-05 1240 -37.9179 -37.9179 6.78233
7.5e-05 1260 -37.7855 -37.7855 4.24264
7.5e-05 1280 -40.3107 -40.3107 1.41421
7.5e-05 1300 -44.4445 -44.4445 4.24264
7.5e-05 1320 -53.6428 -53.6428 4
7.5e-05 1340 -41.648 -41.648 5.09902
7.5e-05 1360 -35.2981 -35.2981 7.34847
7.5e-05 1380 -40.216 -40.216 6.48074
7.5e-05 1400 -42.8802 -42.8802 1.41421
7.5e-05 1420 -34.557 -34.557 4.69042
7.5e-05 1440 -41.2426 -41.2426 9.89949
7.5e-05 1460 -34.557 -34.557 5.09902
7.5e-05 1480 -43.0622 -43.0622 6.48074
7.5e-05 1500 -37.4017 -37.4017 5.47723
7.5e-05 1520 -50.6642 -50.6642 6.16441
7.5e-05 1540 -34.3661 -34.3661 5.83095
7.5e-05 1560 -52.9697 -52.9697 5.09902
7.5e-05 1580 -37.4157 -37.4157 5.83095
7.5e-05 1600 -43.4357 -43.4357 6.16441
7.5e-05 1620 -29.5052 -29.5052 4.47214
7.5e-05 1640 -28.6657 -28.6657 2.44949
7.5e-05 1660 -41.9105 -41.9105 5.83095
7.5e-05 1680 -42.1961 -42.1961 6.63325
7.5e-05 1700 -40.4001 -40.4001 9.48683
7.5e-05 1720 -54.0836 -54.0836 4
7.5e-05 1740 -47.3284 -47.3284 7.07107
7.5e-05 1760 -43.4623 -43.4623 2.44949
7.5e-05 1780 -39.648 -39.648 4.47214
7.5e-05 1800 -37.0659 -37.0659 5.09902
7.5e-05 1820 -52.4497 -52.4497 3.74166
7.5e-05 1840 -40.5931 -40.5931 4.24264
7.5e-05 1860 -45.5214 -45.5214 5.47723
7.5e-05 1880 -42.5089 -42.5089 5.09902
7.5e-05 1900 -40.4179 -40.4179 3.74166
7.5e-05 1920 -38.273 -38.273 4.24264
7.5e-05 1940 -28.9231 -28.9231 3.74166
7.5e-05 1960 -46.2944 -46.2944 4
7.5e-05 1980 -36.3676 -36.3676 5.09902
7.5e-05 2000 -43.9749 -43.9749 7.07107
