#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
5e-05 0 -61.0977 -61.0977 6.48074
5e-05 20 -62.5466 -62.5466 8.12404
5e-05 40 -55.4445 -55.4445 4.89898
5e-05 60 -61.0089 -61.0089 2.82843
5e-05 80 -60.1878 -60.1878 1.41421
5e-05 100 -43.5983 -43.5983 5.09902
5e-05 120 -66.4881 -66.4881 7.34847
5e-05 140 -62 -62 2.82843
5e-05 160 -60.0732 -60.0732 10.4881
5e-05 180 -49.2892 -49.2892 5.09902
5e-05 200 -52.5732 -52.5732 2.44949
5e-05 220 -52.1909 -52.1909 4.47214
5e-05 240 -51.5355 -51.5355 3.74166
5e-05 260 -57.9357 -57.9357 5.83095
5e-05 280 -55.4571 -55.4571 1.41421
5e-05 300 -56.0555 -56.0555 7.07107
5e-05 320 -51.1982 -51.1982 6.78233
5e-05 340 -60.1997 -60.1997 8.48528
5e-05 360 -61.9942 -61.9942 6.78233
5e-05 380 -52.4874 -52.4874 2.82843
5e-05 400 -46.8588 -46.8588 3.74166
5e-05 420 -56.5999 -56.5999 3.74166
5e-05 440 -64.8802 -64.8802 6.48074
5e-05 460 -69.8603 -69.8603 3.74166
5e-05 480 -57.4712 -57.4712 5.83095
5e-05 500 -63.9017 -63.9017 3.74166
5e-05 520 -60.2782 -60.2782 3.16228
5e-05 540 -51.3462 -51.3462 5.47723
5e-05 560 -50.9017 -50.9017 7.07107
5e-05 580 -70.7478 -70.7478 5.47723
5e-05 600 -56.0947 -56.0947 2.44949
5e-05 620 -57.4461 -57.4461 2.44949
5e-05 640 -67.56 -67.56 4.24264
5e-05 660 -61.0858 -61.0858 7.2111
5e-05 680 -57.5888 -57.5888 7.07107
5e-05 700 -57.3869 -57.3869 4.69042
5e-05 720 -57.6679 -57.6679 2.82843
5e-05 740 -43.8551 -43.8551 5.47723
5e-05 760 -53.7212 -53.7212 0
5e-05 780 -68.3655 -68.3655 5.65685
5e-05 800 -62.1945 -62.1945 3.16228
5e-05 820 -59.5585 -59.5585 3.16228
5e-05 840 -57.2463 -57.2463 6.16441
5e-05 860 -53.6302 -53.6302 5.47723
5e-05 880 -61.6103 -61.6103 2.44949
5e-05 900 -59.1391 -59.1391 5.09902
5e-05 920 -71.0067 -71.0067 4.24264
5e-05 940 -64.807 -64.807 3.74166
5e-05 960 -56.8462 -56.8462 4
5e-05 980 -48.7929 -48.7929 2.44949
5e-05 1000 -60.9534 -60.9534 4.47214
5e-05 1020 -56.5784 -56.5784 5.09902
5e-05 1040 -50.4305 -50.4305 8.60233
5e-05 1060 -58.8211 -58.8211 3.16228
5e-05 1080 -64.0659 -64.0659 4.24264
5e-05 1100 -72.7509 -72.7509 5.65685
5e-05 1120 -66.344 -66.344 6.16441
5e-05 1140 -66.8514 -66.8514 0
5e-05 1160 -73.0037 -73.0037 2.44949
5e-05 1180 -57.1354 -57.1354 4.24264
5e-05 1200 -46.557 -46.557 6
5e-05 1220 -61.0555 -61.0555 5.09902
5e-05 1240 -63.0037 -63.0037 2.44949
5e-05 1260 -58.4681 -58.4681 4.89898
5e-05 1280 -67.4001 -67.4001 1.41421
5e-05 1300 -58.7374 -58.7374 3.16228
5e-05 1320 -59.341 -59.341 6.48074
5e-05 1340 -53.9534 -53.9534 6.32456
5e-05 1360 -56.2426 -56.2426 5.09902
5e-05 1380 -59.4645 -59.4645 4.47214
5e-05 1400 -54.2249 -54.2249 4.24264
5e-05 1420 -64.489 -64.489 3.16228
5e-05 1440 -59.0983 -59.0983 4.47214
5e-05 1460 -57.636 -57.636 5.09902
5e-05 1480 -58.9053 -58.9053 7.07107
5e-05 1500 -60.9917 -60.9917 1.41421
5e-05 1520 -62.2004 -62.2004 5.47723
5e-05 1540 -61.9305 -61.9305 5.09902
5e-05 1560 -58.0015 -58.0015 3.74166
5e-05 1580 -64.2338 -64.2338 4.24264
5e-05 1600 -52.9874 -52.9874 3.4641
5e-05 1620 -53.3159 -53.3159 5.47723
5e-05 1640 -54.4571 -54.4571 3.16228
5e-05 1660 -57.1909 -57.1909 3.74166
5e-05 1680 -61.1961 -61.1961 1.41421
5e-05 1700 -56.3876 -56.3876 0
5e-05 1720 -51.8802 -51.8802 5.83095
5e-05 1740 -53.9231 -53.9231 4.24264
5e-05 1760 -54.6982 -54.6982 5.83095
5e-05 1780 -63.2034 -63.2034 4.47214
5e-05 1800 -55.8802 -55.8802 2.82843
5e-05 1820 -55.4497 -55.4497 3.4641
5e-05 1840 -56.511 -56.511 4.47214
5e-05 1860 -58.7626 -58.7626 5.83095
5e-05 1880 -47.6072 -47.6072 5.09902
5e-05 1900 -51.739 -51.739 4.47214
5e-05 1920 -48.4069 -48.4069 6.78233
5e-05 1940 -58.25 -58.25 3.16228
5e-05 1960 -55.9623 -55.9623 1.41421
5e-05 1980 -61.8107 -61.8107 3.74166
5e-05 2000 -55.2767 -55.2767 1.41421
