#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
8.33333e-05 0 -36.4978 -36.4978 4.24264
8.33333e-05 20 -38.6287 -38.6287 3.74166
8.33333e-05 40 -44.6716 -44.6716 4.47214
8.33333e-05 60 -39.4786 -39.4786 5.83095
8.33333e-05 80 -43.6746 -43.6746 3.74166
8.33333e-05 100 -45.7086 -45.7086 1.41421
8.33333e-05 120 -45.4283 -45.4283 2.44949
8.33333e-05 140 -31.1228 -31.1228 2.44949
8.33333e-05 160 -44.3854 -44.3854 2.44949
8.33333e-05 180 -36.9749 -36.9749 7.34847
8.33333e-05 200 -39.1391 -39.1391 7.07107
8.33333e-05 220 -50.3336 -50.3336 7.87401
8.33333e-05 240 -30.6198 -30.6198 11.4891
8.33333e-05 260 -37.7907 -37.7907 9.69536
8.33333e-05 280 -30.3232 -30.3232 7.34847
8.33333e-05 300 -42.0303 -42.0303 4.24264
8.33333e-05 320 -47.6176 -47.6176 7.87401
8.33333e-05 340 -40.1161 -40.1161 7.07107
8.33333e-05 360 -38.4801 -38.4801 5.09902
8.33333e-05 380 -42.4445 -42.4445 2.44949
8.33333e-05 400 -44.1051 -44.1051 9.69536
8.33333e-05 420 -28.3551 -28.3551 2.44949
8.33333e-05 440 -40.4978 -40.4978 8.3666
8.33333e-05 460 -26.6287 -26.6287 6.78233
8.33333e-05 480 -29.8122 -29.8122 9.27362
8.33333e-05 500 -32.5643 -32.5643 8.60233
8.33333e-05 520 -37.5052 -37.5052 6
8.33333e-05 540 -43.5355 -43.5355 6.48074
8.33333e-05 560 -34.6428 -34.6428 10.8628
8.33333e-05 580 -32.0052 -32.0052 2
8.33333e-05 600 -33.9231 -33.9231 6.48074
8.33333e-05 620 -42.9357 -42.9357 5.47723
8.33333e-05 640 -28.2249 -28.2249 10.198
8.33333e-05 660 -42.0858 -42.0858 3.74166
8.33333e-05 680 -43.1088 -43.1088 6.16441
8.33333e-05 700 -44.0481 -44.0481 5.47723
8.33333e-05 720 -41.8787 -41.8787 1.41421
8.33333e-05 740 -40.2123 -40.2123 4.47214
8.33333e-05 760 -34.7929 -34.7929 5.09902
8.33333e-05 780 -28.2338 -28.2338 9.48683
8.33333e-05 800 -37.9157 -37.9157 7.61577
8.33333e-05 820 -53.5015 -53.5015 2
8.33333e-05 840 -27.557 -27.557 7.87401
8.33333e-05 860 -38.6109 -38.6109 6
8.33333e-05 880 -43.2233 -43.2233 7.34847
8.33333e-05 900 -41.307 -41.307 7.2111
8.33333e-05 920 -46.7944 -46.7944 7.34847
8.33333e-05 940 -45.6036 -45.6036 5.09902
8.33333e-05 960 -48.0533 -48.0533 6.16441
8.33333e-05 980 -42.5303 -42.5303 7.07107
8.33333e-05 1000 -32.7071 -32.7071 10.4881
8.33333e-05 1020 -37.3462 -37.3462 7.48331
8.33333e-05 1040 -47.0377 -47.0377 5.09902
8.33333e-05 1060 -50.5858 -50.5858 3.16228
8.33333e-05 1080 -37.9623 -37.9623 4.24264
8.33333e-05 1100 -36.341 -36.341 2.44949
8.33333e-05 1120 -50.9638 -50.9638 0
8.33333e-05 1140 -39.2175 -39.2175 4.47214
8.33333e-05 1160 -36.4497 -36.4497 3.74166
8.33333e-05 1180 -38.5784 -38.5784 7.07107
8.33333e-05 1200 -44.7907 -44.7907 4.24264
8.33333e-05 1220 -20.2929 -20.2929 8.12404
8.33333e-05 1240 -29.9571 -29.9571 8.24621
8.33333e-05 1260 -44.8824 -44.8824 6
8.33333e-05 1280 -37.6961 -37.6961 6.16441
8.33333e-05 1300 -41.9482 -41.9482 9.16515
8.33333e-05 1320 -36.7071 -36.7071 13.0384
8.33333e-05 1340 -38.5784 -38.5784 6.16441
8.33333e-05 1360 -45.1124 -45.1124 8.12404
8.33333e-05 1380 -41.5747 -41.5747 5.09902
8.33333e-05 1400 -34.1161 -34.1161 3.16228
8.33333e-05 1420 -32.4786 -32.4786 11.225
8.33333e-05 1440 -33.7374 -33.7374 5.47723
8.33333e-05 1460 -32.5695 -32.5695 8.60233
8.33333e-05 1480 -34.0895 -34.0895 8.24621
8.33333e-05 1500 -48.0319 -48.0319 2.44949
8.33333e-05 1520 -36.7981 -36.7981 4.89898
8.33333e-05 1540 -37.2767 -37.2767 12.083
8.33333e-05 1560 -36.2678 -36.2678 9.16515
8.33333e-05 1580 -45.7855 -45.7855 2.44949
8.33333e-05 1600 -42.0162 -42.0162 6.32456
8.33333e-05 1620 -23.5319 -23.5319 7.87401
8.33333e-05 1640 -35.9268 -35.9268 2.44949
8.33333e-05 1660 -37.9623 -37.9623 5.83095
8.33333e-05 1680 -38.3802 -38.3802 4.89898
8.33333e-05 1700 -33.4963 -33.4963 3.4641
8.33333e-05 1720 -35.6605 -35.6605 6.16441
8.33333e-05 1740 -42.0622 -42.0622 8.60233
8.33333e-05 1760 -46.4445 -46.4445 4.24264
8.33333e-05 1780 -37.0695 -37.0695 4.89898
8.33333e-05 1800 -32.2212 -32.2212 6.16441
8.33333e-05 1820 -38.9801 -38.9801 8.24621
8.33333e-05 1840 -41.7825 -41.7825 3.16228
8.33333e-05 1860 -36.4926 -36.4926 7.2111
8.33333e-05 1880 -30.1051 -30.1051 5.83095
8.33333e-05 1900 -42.1036 -42.1036 5.47723
8.33333e-05 1920 -38.932 -38.932 3.74166
8.33333e-05 1940 -33.5178 -33.5178 3.16228
8.33333e-05 1960 -41.1287 -41.1287 4.69042
8.33333e-05 1980 -25.9142 -25.9142 6.32456
8.33333e-05 2000 -26.125 -26.125 2.82843
