#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
6.66667e-05 0 -32.25 -32.25 4.69042
6.66667e-05 20 -49.1982 -49.1982 5.83095
6.66667e-05 40 -49.2322 -49.2322 3.74166
6.66667e-05 60 -41.2819 -41.2819 6.16441
6.66667e-05 80 -55.9697 -55.9697 6.16441
6.66667e-05 100 -40.8499 -40.8499 3.74166
6.66667e-05 120 -38.2552 -38.2552 7.2111
6.66667e-05 140 -42.7803 -42.7803 8.60233
6.66667e-05 160 -47.7071 -47.7071 6.48074
6.66667e-05 180 -52.9393 -52.9393 6
6.66667e-05 200 -49.398 -49.398 2.44949
6.66667e-05 220 -49.1036 -49.1036 5.09902
6.66667e-05 240 -45.0355 -45.0355 5.47723
6.66667e-05 260 -44.5089 -44.5089 9.48683
6.66667e-05 280 -46.3646 -46.3646 2
6.66667e-05 300 -44.7197 -44.7197 6.16441
6.66667e-05 320 -40.6961 -40.6961 2.82843
6.66667e-05 340 -42.4393 -42.4393 5.09902
6.66667e-05 360 -44.2929 -44.2929 7.48331
6.66667e-05 380 -57.1124 -57.1124 2.44949
6.66667e-05 400 -42.1391 -42.1391 3.74166
6.66667e-05 420 -49.5674 -49.5674 3.16228
6.66667e-05 440 -51.8033 -51.8033 8.24621
6.66667e-05 460 -42.8698 -42.8698 3.74166
6.66667e-05 480 -37.8765 -37.8765 6.48074
6.66667e-05 500 -43.7123 -43.7123 8.60233
6.66667e-05 520 -41.3964 -41.3964 8.60233
6.66667e-05 540 -44.9801 -44.9801 6.78233
6.66667e-05 560 -51.205 -51.205 3.16228
6.66667e-05 580 -47.2123 -47.2123 4.47214
6.66667e-05 600 -43.7803 -43.7803 3.16228
6.66667e-05 620 -44.3854 -44.3854 3.74166
6.66667e-05 640 -53.6124 -53.6124 9.16515
6.66667e-05 660 -42.9305 -42.9305 8.48528
6.66667e-05 680 -43.591 -43.591 1.41421
6.66667e-05 700 -39.1961 -39.1961 4
6.66667e-05 720 -47.6464 -47.6464 4.89898
6.66667e-05 740 -56.5732 -56.5732 3.74166
6.66667e-05 760 -50.0104 -50.0104 3.16228
6.66667e-05 780 -54.8003 -54.8003 2.44949
6.66667e-05 800 -47.1391 -47.1391 2.82843
6.66667e-05 820 -48.0533 -48.0533 5.47723
6.66667e-05 840 -44.4586 -44.4586 2
6.66667e-05 860 -50.0607 -50.0607 6
6.66667e-05 880 -31.4926 -31.4926 9.48683
6.66667e-05 900 -49.8159 -49.8159 4.24264
6.66667e-05 920 -43.6642 -43.6642 7.07107
6.66667e-05 940 -48.7093 -48.7093 3.74166
6.66667e-05 960 -43.7359 -43.7359 8.24621
6.66667e-05 980 -44.5089 -44.5089 4.89898
6.66667e-05 1000 -38.182 -38.182 8.24621
6.66667e-05 1020 -41.7123 -41.7123 7.34847
6.66667e-05 1040 -37.9142 -37.9142 1.41421
6.66667e-05 1060 -40.9926 -40.9926 2.44949
6.66667e-05 1080 -41.0355 -41.0355 1.41421
6.66667e-05 1100 -41.0888 -41.0888 5.47723
6.66667e-05 1120 -50.4105 -50.4105 5.83095
6.66667e-05 1140 -51.7714 -51.7714 6.16441
6.66667e-05 1160 -47.3876 -47.3876 7.34847
6.66667e-05 1180 -51.557 -51.557 6.32456
6.66667e-05 1200 -45.6605 -45.6605 2.82843
6.66667e-05 1220 -50.9697 -50.9697 4.24264
6.66667e-05 1240 -47.1014 -47.1014 3.74166
6.66667e-05 1260 -40.727 -40.727 1.41421
6.66667e-05 1280 -44.4335 -44.4335 3.16228
6.66667e-05 1300 -46.4283 -46.4283 8.3666
6.66667e-05 1320 -45.5015 -45.5015 6.48074
6.66667e-05 1340 -44.4985 -44.4985 9.89949
6.66667e-05 1360 -43.625 -43.625 1.41421
6.66667e-05 1380 -45.8018 -45.8018 4.47214
6.66667e-05 1400 -41.5193 -41.5193 5.47723
6.66667e-05 1420 -43.8551 -43.8551 3.74166
6.66667e-05 1440 -53.1857 -53.1857 3.16228
6.66667e-05 1460 -43.5126 -43.5126 4
6.66667e-05 1480 -37.6287 -37.6287 2.82843
6.66667e-05 1500 -49.2086 -49.2086 7.61577
6.66667e-05 1520 -46.0392 -46.0392 5.83095
6.66667e-05 1540 -52.5585 -52.5585 4.24264
6.66667e-05 1560 -61.2175 -61.2175 5.09902
6.66667e-05 1580 -36.5784 -36.5784 6.32456
6.66667e-05 1600 -42.1072 -42.1072 5.09902
6.66667e-05 1620 -42.6982 -42.6982 7.87401
6.66667e-05 1640 -47.1945 -47.1945 4.24264
6.66667e-05 1660 -46.8928 -46.8928 4.89898
6.66667e-05 1680 -35.9017 -35.9017 4.89898
6.66667e-05 1700 -41.5747 -41.5747 1.41421
6.66667e-05 1720 -58.4764 -58.4764 5.09902
6.66667e-05 1740 -43.8943 -43.8943 4
6.66667e-05 1760 -43.2212 -43.2212 4.24264
6.66667e-05 1780 -41.4017 -41.4017 3.74166
6.66667e-05 1800 -45.5555 -45.5555 8.12404
6.66667e-05 1820 -48.3143 -48.3143 3.16228
6.66667e-05 1840 -44.1412 -44.1412 4.24264
6.66667e-05 1860 -50.182 -50.182 6.32456
6.66667e-05 1880 -43.0962 -43.0962 4.24264
6.66667e-05 1900 -49.4623 -49.4623 9.89949
6.66667e-05 1920 -38.6569 -38.6569 4.69042
6.66667e-05 1940 -47.6872 -47.6872 6
6.66667e-05 1960 -39.534 -39.534 3.16228
6.66667e-05 1980 -43.3033 -43.3033 1.41421
6.66667e-05 2000 -46.7803 -46.7803 2.82843
