# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
74 0.000968247 -0.00117398 1.00001 1.78105e-05 -0.000600743
75 -0.00225129 -0.00501196 1.00001 0.00164033 0.00147071
76 -0.00211197 0.000434397 1.00001 0.00345046 0.00148734
77 0.00268315 -0.000473083 1.00001 0.00236664 0.00215583
78 0.0007554 0.00106594 1.00001 0.0021806 0.00302398
79 -0.0018392 0.00317676 1.00001 0.000566174 0.00331549
80 -0.00231342 -0.00498466 1.00001 -0.000739453 0.00291268
81 -0.00438344 -0.000683722 1.00001 -2.32082e-05 0.00413528
82 0.000573065 0.00318376 1.00001 0.000400263 0.00399929
83 -0.000411031 0.00131126 1.00001 0.00128406 0.00458793
84 -0.000602189 -0.0017834 1.00001 0.00125561 0.00493
85 -0.000597777 -0.00424097 1.00001 -0.00114443 0.00249925
86 -0.00416434 -0.00770193 1.00001 -0.000391179 -0.00234913
87 -0.00395297 -0.00407497 1.00001 -0.000785861 -0.00379234
88 -0.00439888 8.35783e-05 1.00001 -0.00268376 -0.00320254
89 -0.00177891 0.000339591 1.00001 -0.00231401 -0.00111599
90 -0.00123338 0.00148242 1.00001 -0.00203435 -0.000517613
91 -0.00455107 0.00366665 1.00001 -0.00338518 0.000925326
92 0.00106015 0.00340067 1.00001 -0.00101291 -2.35197e-05
93 0.000364997 0.00299415 1.00001 -0.00224374 -0.000942876
94 0.00104912 0.00273777 1.00001 -0.00232512 -3.13202e-05
95 0.00425138 0.00355856 1.00001 -0.0028575 0.00055477
96 0.00394149 0.00155842 1.00001 -0.00400662 0.00119341
97 0.00284931 -0.000473821 1.00001 -0.00379868 0.000748168
98 0.00418963 0.00344642 1.00001 -0.00193889 -0.000681234
99 0.00360292 0.00731132 1.00001 -0.00382779 -0.0024026
100 0.99664 0.717188 0.998529 3141.15 -0.00227296
