#Equilibrated stats.
#kT/J MCS E_tot/site E_tot(global)/site P_tot/site
6.25e-05 0 -55.102 -55.102 2.82843
6.25e-05 20 -54.2249 -54.2249 4.24264
6.25e-05 40 -46.3964 -46.3964 3.16228
6.25e-05 60 -45.8787 -45.8787 2
6.25e-05 80 -49.5962 -49.5962 5.47723
6.25e-05 100 -49.4645 -49.4645 1.41421
6.25e-05 120 -55.7567 -55.7567 6.16441
6.25e-05 140 -57.0037 -57.0037 6.16441
6.25e-05 160 -51.4164 -51.4164 2.44949
6.25e-05 180 -51.2877 -51.2877 1.41421
6.25e-05 200 -49.5732 -49.5732 1.41421
6.25e-05 220 -45.4786 -45.4786 6.48074
6.25e-05 240 -53.8787 -53.8787 4.89898
6.25e-05 260 -41.2463 -41.2463 9.48683
6.25e-05 280 -43.341 -43.341 5.09902
6.25e-05 300 -42.7071 -42.7071 4.69042
6.25e-05 320 -37.1731 -37.1731 8.7178
6.25e-05 340 -42.625 -42.625 6
6.25e-05 360 -42.7034 -42.7034 8.12404
6.25e-05 380 -43.7589 -43.7589 2.44949
6.25e-05 400 -49.523 -49.523 5.47723
6.25e-05 420 -38.7552 -38.7552 2.44949
6.25e-05 440 -49.2212 -49.2212 6.78233
6.25e-05 460 -52.4393 -52.4393 3.4641
6.25e-05 480 -46.3624 -46.3624 3.74166
6.25e-05 500 -52.9194 -52.9194 1.41421
6.25e-05 520 -43.398 -43.398 3.16228
6.25e-05 540 -42.2374 -42.2374 11.225
6.25e-05 560 -47.5481 -47.5481 5.83095
6.25e-05 580 -50.7641 -50.7641 5.09902
6.25e-05 600 -42.6893 -42.6893 8.12404
6.25e-05 620 -53.0214 -53.0214 6
6.25e-05 640 -57.6051 -57.6051 4.24264
6.25e-05 660 -50.0355 -50.0355 2.44949
6.25e-05 680 -49.2374 -49.2374 5.09902
6.25e-05 700 -51.7071 -51.7071 4.24264
6.25e-05 720 -44.7249 -44.7249 3.74166
6.25e-05 740 -45.8321 -45.8321 12.4097
6.25e-05 760 -49.0481 -49.0481 7.87401
6.25e-05 780 -45.5925 -45.5925 2.44949
6.25e-05 800 -48.8765 -48.8765 7.07107
6.25e-05 820 -57.8254 -57.8254 4.24264
6.25e-05 840 -38.239 -38.239 6.16441
6.25e-05 860 -48.7478 -48.7478 9.69536
6.25e-05 880 -46.6746 -46.6746 2.44949
6.25e-05 900 -39.0591 -39.0591 4.47214
6.25e-05 920 -56.6517 -56.6517 2
6.25e-05 940 -48.9105 -48.9105 1.41421
6.25e-05 960 -53.0628 -53.0628 2.44949
6.25e-05 980 -50.568 -50.568 7.34847
6.25e-05 1000 -49.8232 -49.8232 6.78233
6.25e-05 1020 -53.6464 -53.6464 3.4641
6.25e-05 1040 -44.932 -44.932 4.69042
6.25e-05 1060 -47.0622 -47.0622 3.74166
6.25e-05 1080 -46.1553 -46.1553 5.09902
6.25e-05 1100 -43 -43 4.24264
6.25e-05 1120 -52.1605 -52.1605 3.74166
6.25e-05 1140 -43.6213 -43.6213 5.09902
6.25e-05 1160 -48.4749 -48.4749 4.24264
6.25e-05 1180 -35.3735 -35.3735 8.7178
6.25e-05 1200 -46.2981 -46.2981 6.63325
6.25e-05 1220 -46.3499 -46.3499 5.09902
6.25e-05 1240 -48.0141 -48.0141 3.16228
6.25e-05 1260 -45.3676 -45.3676 4.89898
6.25e-05 1280 -44.8483 -44.8483 4.24264
6.25e-05 1300 -37.0126 -37.0126 6.16441
6.25e-05 1320 -47.0585 -47.0585 3.74166
6.25e-05 1340 -43.8425 -43.8425 3.74166
6.25e-05 1360 -41.8891 -41.8891 5.47723
6.25e-05 1380 -49.4164 -49.4164 4.69042
6.25e-05 1400 -49.1805 -49.1805 6
6.25e-05 1420 -47.4216 -47.4216 7.34847
6.25e-05 1440 -47.4571 -47.4571 1.41421
6.25e-05 1460 -44.2662 -44.2662 3.74166
6.25e-05 1480 -41.0659 -41.0659 4.24264
6.25e-05 1500 -46.7463 -46.7463 8.60233
6.25e-05 1520 -42.0303 -42.0303 6.48074
6.25e-05 1540 -42.6857 -42.6857 1.41421
6.25e-05 1560 -48.2537 -48.2537 7.07107
6.25e-05 1580 -45.273 -45.273 5.83095
6.25e-05 1600 -49.205 -49.205 1.41421
6.25e-05 1620 -58.3609 -58.3609 5.09902
6.25e-05 1640 -48.0622 -48.0622 5.09902
6.25e-05 1660 -42.6391 -42.6391 5.65685
6.25e-05 1680 -52.909 -52.909 3.74166
6.25e-05 1700 -40.3624 -40.3624 5.09902
6.25e-05 1720 -51.2145 -51.2145 8.60233
6.25e-05 1740 -48.8713 -48.8713 4.47214
6.25e-05 1760 -37.9445 -37.9445 5.09902
6.25e-05 1780 -49.2626 -49.2626 6
6.25e-05 1800 -49.5674 -49.5674 4.24264
6.25e-05 1820 -48.6893 -48.6893 3.74166
6.25e-05 1840 -45.2301 -45.2301 4.47214
6.25e-05 1860 -47.7678 -47.7678 9.89949
6.25e-05 1880 -47.307 -47.307 7.34847
6.25e-05 1900 -53.7751 -53.7751 4.69042
6.25e-05 1920 -46.8499 -46.8499 4.69042
6.25e-05 1940 -43.8425 -43.8425 3.74166
6.25e-05 1960 -46.0747 -46.0747 5.47723
6.25e-05 1980 -47.5732 -47.5732 5.47723
6.25e-05 2000 -55.7463 -55.7463 5.65685
